t_10hz_mean,timestamp_mean,speed_kmh_mean,lat_mean,lon_mean,alt_mean,vert_acc_mean,horiz_acc_mean,course_mean,difcourse_mean,hdop_mean,vdop_mean,pdop_mean,active_mean,acc_x_mean,acc_y_mean,acc_z_mean,acc_x_kf_mean,acc_y_kf_mean,acc_z_kf_mean,roll_mean,pitch_mean,yaw_mean,x_lane_mean,phi_mean,road_width_mean,lane_state_mean,dist_front_mean,ttc_front_mean,num_vehicles_mean,gps_speed_mean,max_speed_mean,speed_rel_mean,num_lanes_mean,lat_osm_mean,lon_osm_mean,osm_delay_mean,gps_speed_osm_mean,speed_ratio_mean,label
3599.5,359.95,98.56133333333332,40.46616614166667,-3.472013436666667,583.6940416666666,4.153333333333333,5.020833333333333,187.11691666666667,3.0283945833333337,0.020416666666666666,0.27875,0.0,0.9791666666666666,-0.014370416666666668,-0.0005845833333333337,-0.009638750000000001,-0.01407125,-0.0005029166666666667,-0.009647916666666667,-1.5621654166666668,0.00982541666666667,-0.6937708333333334,-0.23612500000000003,-0.14878,3.439030833333333,1.46875,17.323508333333333,0.2698041666666667,1.0420833333333333,98.72033333333334,100.725,1.0595833333333333,2.24,40.46618903875,-3.471913600833333,1.3091183333333334,98.66804166666667,0.995773792989418,0
3839.5,383.95,98.09920833333332,40.46614074083334,-3.4722815691666664,584.8634999999999,4.161666666666667,5.020833333333333,169.323625,3.066474166666667,-0.017083333333333332,0.29125,0.0,0.9791666666666666,-0.013988333333333335,-0.0002862500000000003,-0.0097575,-0.013714999999999998,-0.0001808333333333334,-0.009770000000000001,-1.56437125,0.010850833333333334,-0.9715941666666666,-0.25831375,-0.1452483333333333,3.3498775,1.51875,17.941333333333333,0.33662500000000006,1.1270833333333334,98.29258333333334,100.725,1.0595833333333333,2.24,40.466156327916664,-3.4723468983333334,1.3411816666666667,98.14895833333334,0.9919227513227512,0
4079.5,407.95,99.44858333333333,40.466212775416665,-3.470451407083333,586.0189583333333,4.18625,5.020833333333333,150.064375,3.1165687500000003,-0.02125,0.29125,0.0,0.9791666666666666,-0.013723333333333334,-2.9583333333333037e-05,-0.008415,-0.013445833333333332,2.750000000000014e-05,-0.008417083333333334,-1.5665916666666666,0.013492500000000003,-1.2461929166666663,-0.24201541666666665,-0.14193416666666664,3.2581233333333337,1.5208333333333333,13.164950000000001,0.1301,1.02,99.72095833333333,100.725,1.045,2.24,40.466206050000004,-3.4708077879166663,1.49376125,99.42883333333334,1.003167542989418,0
4319.5,431.95,103.867375,40.46644751708334,-3.4666929150000003,587.0179166666667,4.222916666666666,5.020833333333333,130.71379166666665,3.132182083333334,-0.050416666666666665,0.26625,0.0,0.9791666666666666,-0.013682916666666666,-7.375000000000002e-05,-0.008798333333333333,-0.013375416666666666,-5.958333333333334e-05,-0.008826666666666667,-1.5665816666666668,0.01595,-1.526625,-0.2751720833333333,-0.14155791666666667,3.1647720833333337,1.5333333333333334,11.740208333333333,-0.01572083333333334,0.9266666666666666,104.15179166666667,100.725,1.045,2.24,40.46638404666667,-3.4674745129166666,1.5698558333333332,103.76266666666665,1.039990806878307,0
4559.5,455.95,108.14183333333334,40.46700683125,-3.461186609583333,587.4755416666666,4.28125,5.020833333333333,111.99941666666666,3.1056516666666667,-0.0425,0.23291666666666666,0.0,0.9791666666666666,-0.0135275,-0.0009324999999999994,-0.0073349999999999995,-0.013303333333333332,-0.0009000000000000001,-0.007354166666666668,-1.5674883333333332,0.014108750000000001,-1.818044166666667,-0.2670429166666667,-0.13491833333333333,3.069839583333333,1.5395833333333333,9.964883333333335,-0.17783749999999998,0.7954166666666667,108.43941666666667,101.875,1.045,2.2975,40.466914215416665,-3.4620988137499995,1.5923358333333335,108.02425,1.0636564318783068,0
4799.5,479.95,114.63283333333332,40.46791363,-3.4540067370833336,587.4909166666666,4.335416666666666,5.020833333333333,90.06320833333334,2.6090316666666666,-0.03791666666666667,0.23291666666666666,0.0,0.9791666666666666,-0.012920833333333335,0.0007754166666666666,-0.00598875,-0.012657916666666668,0.00071625,-0.006038750000000001,-1.5659575,0.017385416666666667,-2.050308333333333,-0.27450625,-0.13387833333333332,2.97050375,1.6075,8.269458333333333,-0.3275375,0.7025,114.94262500000002,106.67916666666666,1.045,2.4975,40.46776979833333,-3.455084905833334,1.6416683333333333,114.52633333333331,1.0749372354497355,0
5039.5,503.95,121.50620833333335,40.46949754125,-3.445550944583333,587.141875,4.42,5.020833333333333,73.598,1.9593941666666668,0.15333333333333332,0.47041666666666665,0.0,1.0,-0.010995416666666667,0.0014595833333333333,-0.0033450000000000008,-0.010924166666666667,0.0013537500000000001,-0.0034020833333333338,-1.5645904166666667,0.006802916666666666,-2.430598333333333,-0.09716666666666667,0.05439291666666667,3.1302679166666665,1.8295833333333333,6.712904166666665,-0.4483249999999999,0.6066666666666667,121.66854166666667,113.29583333333333,1.045,2.6975,40.46916245208333,-3.4468391491666672,1.95876,121.33683333333335,1.0642943287037039,0
5279.5,527.95,128.28441666666666,40.47181320666667,-3.4366380575,587.1035416666666,4.549166666666666,5.020833333333333,70.15166666666667,1.191605,0.1375,0.495,0.0,1.0,-0.010152916666666668,0.00016333333333333328,-0.0015416666666666667,-0.010105,0.0001091666666666667,-0.0016004166666666667,-1.5636208333333335,-0.0008004166666666679,-2.4276324999999996,-0.12260375000000001,0.05458708333333334,3.0667208333333336,1.83625,7.554937499999999,-0.480525,0.5845833333333333,128.42329166666667,117.1875,1.0,2.8975,40.47135511666667,-3.438023795,2.015850416666667,127.94454166666668,1.0889287037037036,0
5519.5,551.95,134.44916666666666,40.47458233458333,-3.427496455416667,587.7610833333333,4.7675,5.020833333333333,67.81354166666667,1.0791075,0.09958333333333333,0.4741666666666667,0.0,1.0,-0.009994583333333334,0.0007179166666666668,-0.0003787499999999999,-0.010012916666666666,0.0006612500000000002,-0.0004108333333333333,-1.55974875,-0.0036491666666666664,-2.4241645833333334,-0.1239575,0.06145208333333334,3.0359470833333333,1.82875,7.9517750000000005,-0.531925,0.5179166666666667,134.53066666666666,120.0,1.0,3.07875,40.47408857375,-3.4289065229166664,2.00373875,134.15554166666666,1.1204097222222222,0
5759.5,575.95,135.46625,40.4776958225,-3.4182520266666665,587.9927083333333,4.908333333333333,5.020833333333333,65.17879166666667,1.0091845833333333,0.09958333333333333,0.34125,0.0,1.0,-0.00974625,5.958333333333343e-05,0.00020874999999999995,-0.009800416666666667,-4.9583333333333235e-05,0.00019666666666666666,-1.5530666666666666,-0.001210416666666666,-2.4043108333333336,-0.10259208333333333,0.06230333333333333,3.0201966666666666,1.86625,8.9996875,-0.42722499999999997,0.6629166666666667,135.4355416666667,120.0,1.0,3.0,40.47717332958334,-3.4196731216666665,2.0283104166666663,135.353125,1.1288854166666669,0
5999.5,599.95,134.647,40.481193204166665,-3.409184208333333,588.2418333333333,4.843333333333334,5.0,61.633874999999996,1.0501966666666667,0.13708333333333333,0.3120833333333333,0.0,1.0,-0.009949166666666667,-7.708333333333322e-05,0.00055125,-0.010093333333333334,-0.00018416666666666627,0.0005291666666666666,-1.5537183333333333,0.00032333333333333254,-2.3816525,-0.05419833333333334,0.058225416666666675,2.9951708333333333,1.8366666666666667,7.0896875,-0.5172125,0.6220833333333333,134.60779166666669,120.0,1.0,3.033333333333333,40.48063944166667,-3.410532749583333,1.98896,134.50212499999998,1.1220583333333332,0
6239.5,623.95,130.88774999999998,40.4850086175,-3.4003785795833332,588.386,4.816666666666666,5.0,59.77954166666667,1.1829695833333334,0.19541666666666666,0.5120833333333333,0.0,1.0,-0.010129583333333332,-0.0003733333333333331,-0.0014916666666666663,-0.01026125,-0.0004370833333333336,-0.001503333333333333,-1.5490408333333332,-0.0003916666666666672,-2.3821054166666666,0.0038425000000000035,0.04795875,2.976094166666667,1.8420833333333333,7.4009833333333335,-0.4791541666666666,0.6225,130.779375,120.0,1.0,3.1195833333333334,40.48443601208334,-3.4017040395833336,2.0008925,130.94779166666666,1.0907312500000002,0
5765.541666666667,576.5541666666667,121.10171555343851,40.488809889659294,-3.3921591939238436,589.1156215539802,6.151519146923156,14.953064918405131,64.95127078458611,1.8258526337215646,-0.19175638230771852,0.12449361769228147,0.0,0.9533333333333334,-0.010085,-0.0015550000000000002,-0.0019374999999999998,-0.0101175,-0.00149,-0.0019908333333333336,-1.5560475,-0.001788333333333334,-2.1666495833333332,-0.3624266666666667,-0.3304795833333334,2.47487375,1.355,7.528812500000001,-0.46953750000000005,0.6195833333333334,124.78912500000001,118.04060508823036,1.0,3.0469207008656083,40.48668210332936,-3.3977295689528892,1.9229023271881898,124.82636033717911,1.012800348547757,0
5260.541666666667,526.0541666666667,117.28754888677186,40.492426894659296,-3.3853253926738436,588.7858715539801,6.160685813589822,14.95306491840513,83.29697911791945,2.0145038837215647,-0.13758971564105185,0.40074361769228145,0.0,0.9533333333333334,-0.010108750000000001,-0.0011695833333333335,-0.0020375000000000002,-0.010162916666666666,-0.001085833333333333,-0.0020570833333333335,-1.5607912499999999,-0.0004991666666666669,-1.9141133333333336,-0.34330750000000004,-0.3365329166666666,2.44761125,1.36125,6.442616666666667,-0.51385,0.6204166666666666,121.00399999999999,118.04060508823036,1.0,3.0481707008656085,40.490378291246024,-3.3904722456195553,1.8693785771881897,120.95186033717913,0.9810156263255351,0
4755.541666666667,475.5541666666667,114.29371555343852,40.49550128299263,-3.380251446007177,589.2202048873135,6.101519146923156,14.953064918405131,99.94831245125276,2.0279947170548986,-0.11300638230771852,0.7007436176922814,0.0,0.9533333333333334,-0.010137499999999999,-0.0010808333333333332,-0.0021820833333333336,-0.01012625,-0.0010129166666666665,-0.0022054166666666667,-1.5606449999999998,0.0021025000000000006,-1.6614270833333333,-0.33096375000000006,-0.3409141666666667,2.4325633333333334,1.375,6.442616666666668,-0.51385,0.595,118.00670833333335,118.04060508823036,1.0,3.0481707008656085,40.493577678746014,-3.385107552286222,2.0254223271881897,117.88411033717912,0.9560670152144238,0
4250.541666666667,425.0541666666667,111.1128405534385,40.49789774799263,-3.376917299757176,589.6773715539803,6.093185813589822,14.953064918405131,117.68772911791945,1.8663001337215652,-0.07092304897438519,0.9882436176922814,0.0,0.9533333333333334,-0.009504166666666668,-0.001445833333333333,-0.002040416666666666,-0.009475,-0.0013220833333333329,-0.002064583333333333,-1.5618316666666665,-0.0019220833333333332,-1.4367670833333333,-0.2926895833333334,-0.34657458333333335,2.4101991666666667,1.3704166666666666,6.790358333333334,-0.4934375,0.63375,114.83145833333333,117.48602175489704,0.9908333333333333,3.029837367532275,40.49624606791268,-3.3812110422862225,2.630547743854856,114.76331867051245,0.42803993188109035,0
3745.5416666666665,374.5541666666667,108.5146322201052,40.49936684174263,-3.3750789680905102,589.6728298873135,6.068185813589823,14.953064918405131,137.23668745125275,1.8206705503882317,0.012826951025614809,1.322410284358948,0.017083333333333332,0.9533333333333334,-0.009673333333333334,-0.0020199999999999997,-0.0020120833333333327,-0.009627916666666667,-0.00184625,-0.002044583333333333,-1.5627133333333332,-0.0004258333333333327,-1.2099445833333333,-0.22560416666666658,-0.35692708333333334,2.3850854166666666,1.3766666666666667,7.3560291666666675,-0.46206250000000004,0.6729166666666667,112.24637500000001,112.79727175489704,0.9133333333333333,2.874837367532275,40.498041852912685,-3.3788680702028886,3.003400660521523,112.08165200384582,-3.8107559014522425,0
3240.5416666666665,324.0541666666667,105.3363822201052,40.499785712159294,-3.3745651030905104,588.8882048873136,6.184019146923156,14.953064918405131,155.5752291179194,1.781337633721565,0.061993617692281476,1.7815769510256148,0.11708333333333333,0.9533333333333334,-0.00959375,-0.0017375,-0.0019270833333333334,-0.009489166666666667,-0.0015929166666666667,-0.0019387499999999997,-1.5617870833333332,0.003261666666666668,-0.9625791666666667,-0.21275958333333334,-0.36310833333333337,2.36164875,1.3604166666666666,6.2204250000000005,-0.46852083333333333,0.7333333333333333,109.05395833333333,112.79727175489704,0.9133333333333333,2.874837367532275,40.49863875791268,-3.3781277814528887,2.978731077188189,109.25086033717913,-3.83724131811891,1
2735.5416666666665,273.5541666666667,101.53942388677186,40.499174025075966,-3.37543360934051,587.4976632206468,6.191519146923156,14.95306491840513,172.94947911791942,1.7622343003882315,0.07949361769228147,2.1682436176922812,0.18333333333333332,0.9533333333333334,-0.009787500000000001,-0.0027508333333333334,-0.0021058333333333333,-0.009562916666666667,-0.002582916666666666,-0.0021325000000000003,-1.5624329166666666,0.009082499999999999,-0.71384625,-0.1889204166666667,-0.36781791666666663,2.3266429166666662,1.3508333333333333,5.487970833333334,-0.4717333333333334,0.7820833333333334,105.249,112.79727175489704,0.9133333333333333,2.874837367532275,40.498220179996025,-3.378739507702889,3.2403477438548567,105.5770270038458,-3.8688826375633547,1
2230.5416666666665,223.05416666666667,98.44259055343852,40.49762861382597,-3.3776320922571768,586.0709965539801,6.037352480256489,14.953064918405131,188.98981245125276,1.7426788837215648,0.11282695102561481,2.4132436176922814,0.18333333333333332,0.9533333333333334,-0.009698333333333331,-0.001993333333333333,-0.0021645833333333335,-0.009472083333333334,-0.0018066666666666667,-0.0022245833333333336,-1.5629854166666666,0.011997916666666667,-0.4705108333333334,-0.17675375000000002,-0.3744995833333334,2.2664166666666663,1.3491666666666666,3.6093250000000006,-0.6209166666666667,0.7120833333333333,102.15554166666668,111.53685508823037,0.8925,2.833170700865608,40.496889570829346,-3.3806911922862226,3.444831493854856,102.35161033717912,-4.872940970896688,1
1725.5416666666667,172.55416666666667,96.29196555343852,40.49523394632596,-3.38113756934051,584.1371632206469,6.1040191469231555,14.953064918405131,205.81214578458614,1.811136800388232,0.09199361769228148,2.5424102843589482,0.18333333333333332,0.9533333333333334,-0.009889166666666668,-0.0012016666666666664,-0.00238625,-0.009612916666666665,-0.0010358333333333333,-0.00245125,-1.5649154166666666,0.009291666666666667,-0.2465429166666667,-0.20198750000000007,-0.37918583333333333,2.261573333333333,1.3658333333333332,4.562995833333334,-0.5504125,0.77875,100.0515,109.8226884215637,0.8641666666666666,2.7431707008656083,40.494642610412676,-3.3839986497862222,3.7490835771881894,100.06406867051247,-6.230853818118908,1
1220.5416666666667,122.05416666666666,97.24338222010519,40.492200152575954,-3.3859835801738436,582.7006632206469,6.172352480256489,14.953064918405131,223.4028957845861,1.7437684670548985,0.10074361769228148,2.5553269510256147,0.18333333333333332,0.9533333333333334,-0.009985416666666667,-0.0017054166666666667,-0.0006262500000000001,-0.009704166666666666,-0.0015620833333333333,-0.0007133333333333332,-1.5697462500000001,0.00806625,-0.01980208333333333,-0.20695999999999992,-0.37622083333333334,2.24841875,1.3366666666666667,4.762075,-0.5614583333333333,0.7941666666666667,101.04125,109.8226884215637,0.8641666666666666,2.656920700865608,40.491668596246015,-3.3886745447862223,3.7856131605215237,100.92456867051247,-6.222925345896687,1
1429.5,142.95,102.61366666666667,40.488893213749996,-3.3920308175,580.7475,5.029166666666667,5.020833333333333,235.33616666666668,1.0448141666666666,0.5541666666666667,3.2891666666666666,0.18333333333333332,1.0,-0.010023750000000001,-0.0005466666666666668,-0.0005691666666666666,-0.009869166666666667,-0.0005479166666666666,-0.0005979166666666667,-1.5630354166666667,0.01025125,-0.000572499999999998,0.20775083333333336,-0.0068758333333333345,2.72120125,1.8404166666666666,6.735062499999999,-0.42275,0.9533333333333334,102.60683333333334,111.78208333333333,0.8641666666666666,2.7295833333333333,40.48998677541667,-3.3900788737499994,3.973582499999999,102.63520833333335,-6.1817923611111105,1
1669.5,166.95,101.833875,40.485395519583335,-3.3984523533333335,579.8586666666666,5.1125,5.064583333333333,234.53862499999997,0.8336170833333333,0.5416666666666666,3.466666666666667,0.23708333333333334,1.0,-0.010179583333333332,-0.0006245833333333334,-0.00041041666666666673,-0.010058333333333334,-0.0005625000000000001,-0.00042583333333333346,-1.5623916666666666,0.007866666666666666,-0.019967083333333337,0.23249583333333335,-0.00883208333333333,2.7124175,1.8204166666666666,8.104291666666668,-0.3098416666666667,1.1091666666666666,101.81695833333333,111.78208333333333,0.8641666666666666,2.7283333333333335,40.48649324083333,-3.396527815,3.945377916666667,101.93804166666666,-6.1882906250000005,1
1909.5,190.95,100.71266666666666,40.4820162675,-3.404868221666667,579.62225,5.288333333333333,5.064583333333333,236.57166666666666,0.8555754166666668,0.6179166666666667,3.6254166666666667,0.29583333333333334,1.0,-0.010264166666666666,-0.00106375,-0.0003366666666666666,-0.010099166666666666,-0.0009891666666666666,-0.0003575000000000001,-1.5626887499999997,0.005355833333333333,-0.03789041666666666,0.25444208333333335,-0.010285833333333333,2.6968879166666664,1.8208333333333333,9.715987499999999,-0.21291666666666667,1.23375,100.67675,111.78208333333333,0.8641666666666666,2.7283333333333335,40.483045527499996,-3.4029652720833337,4.022809583333332,100.89420833333332,-6.197634027777778,1
2149.5,214.95,99.21708333333333,40.47887596208333,-3.4112861229166667,579.3196250000001,5.488333333333333,5.064583333333333,238.86458333333334,0.8762304166666667,0.6545833333333333,3.8379166666666666,0.3958333333333333,1.0,-0.010325833333333333,-0.00060625,-0.0003533333333333334,-0.010245,-0.0005525,-0.00037375,-1.56267,0.00464875,-0.04325749999999999,0.2483820833333333,-0.01312875,2.66922625,1.82625,9.982495833333333,-0.19421666666666668,1.3183333333333334,99.18533333333333,112.33666666666667,0.8733333333333333,2.7466666666666666,40.47970443749999,-3.4097161445833333,3.452700833333333,99.30845833333333,-5.708577430555555,1
2389.5,238.95,98.63074999999999,40.47602511583332,-3.4177579175,579.169625,5.571666666666666,5.064583333333333,241.91458333333333,0.8602566666666667,0.57875,3.9491666666666667,0.4741666666666667,1.0,-0.01023625,-0.0004108333333333333,-0.0003966666666666667,-0.010158333333333333,-0.0003670833333333334,-0.0004054166666666666,-1.5635416666666666,0.0013191666666666673,-0.051125416666666666,0.214325,-0.009565416666666667,2.66115625,1.8025,12.7619625,-0.02245416666666666,1.4979166666666666,98.61316666666666,117.02541666666667,0.9508333333333333,2.901666666666667,40.47670687958334,-3.416322699583333,2.9384454166666663,98.627875,-1.4963194444444448,1
2629.5,262.95,97.21216666666666,40.47356943416666,-3.42437054875,579.1653749999999,5.453333333333333,5.064583333333333,246.40025000000003,0.8664579166666666,0.53375,3.7104166666666667,0.37416666666666665,1.0,-0.010288750000000001,-0.0008208333333333334,-0.00013291666666666676,-0.0102275,-0.00072125,-0.00012708333333333332,-1.5640495833333334,-0.0005133333333333331,-0.06464583333333332,0.24111375,-0.009558750000000001,2.6562658333333333,1.8166666666666667,12.111408333333332,-0.06434166666666666,1.5525,97.19495833333335,117.02541666666667,0.9508333333333333,2.901666666666667,40.474191346666665,-3.42296533125,2.889722083333333,97.19458333333333,-1.5081409722222217,1
2869.5,286.95,97.93504166666666,40.47158807875,-3.4311741120833337,579.8634166666667,5.420833333333333,5.064583333333333,251.29125,0.8505912499999999,0.5625,3.42375,0.30791666666666667,1.0,-0.010095833333333332,-0.00037500000000000017,-0.0005962499999999999,-0.010107916666666666,-0.00031458333333333344,-0.0005616666666666666,-1.56756,-0.005174166666666666,-0.07124875,0.21279166666666668,-0.00916083333333333,2.6807616666666667,1.81,13.254770833333334,-0.013366666666666653,1.5595833333333333,97.96675,117.02541666666667,0.9508333333333333,2.901666666666667,40.47206039625,-3.4298438591666667,2.6860533333333336,97.69129166666667,-1.5021170138888886,1
3109.5,310.95,98.51791666666666,40.47003557666667,-3.438327027916667,580.5079583333332,5.6175,5.064583333333333,255.74233333333336,0.9085508333333333,0.57875,3.45,0.30791666666666667,1.0,-0.010181250000000001,-0.00060625,-0.0006525000000000001,-0.010169583333333334,-0.0005375,-0.00059875,-1.5664466666666665,-0.00495375,-0.06727291666666665,0.1986754166666667,-0.0027275,2.73322625,1.8041666666666667,14.355179166666664,0.05465416666666667,1.61625,98.51854166666666,117.32791666666667,0.96375,2.9275,40.470337810000004,-3.4370714570833334,2.5396775,98.51720833333333,-1.311936458333333,1
3349.5,334.95,97.222,40.46884778541667,-3.445701648333334,581.3291666666667,5.674166666666666,5.064583333333333,260.544375,1.1128083333333332,0.5833333333333334,3.55,0.30791666666666667,1.0,-0.0107125,-0.0011483333333333335,-0.0011654166666666668,-0.010763333333333333,-0.00108375,-0.0010904166666666666,-1.5657329166666667,-0.007474583333333333,-0.08500916666666666,0.21346375,0.0001387500000000023,2.7640833333333332,1.7845833333333334,12.620808333333333,-0.092475,1.4816666666666667,97.18466666666667,116.90875,0.9920833333333333,2.8958333333333335,40.46905543,-3.4443426133333332,2.5898629166666667,97.6735,0.03753360615079368,1
3589.5,358.95,94.87533333333333,40.46799634125,-3.4530131566666658,582.1563333333335,5.5325,5.064583333333333,260.53270833333335,1.7382204166666668,0.5408333333333334,3.5570833333333334,0.30791666666666667,1.0,-0.012036666666666666,-0.0035437500000000005,-0.005515416666666666,-0.01212375,-0.0035812500000000002,-0.005371249999999999,-1.5686654166666667,0.0055025,-0.02742958333333333,0.15912166666666666,0.0038062499999999993,2.77228875,1.7975,11.205558333333332,-0.19854166666666667,1.3508333333333333,94.81604166666666,112.41708333333334,1.0545833333333334,2.6958333333333333,40.46817865208333,-3.451682316666666,2.5986474999999998,95.27804166666667,0.057047604166666634,1
