t_sec,speed_kmh,lat,lon,alt,vert_acc,horiz_acc,course,difcourse,hdop,vdop,pdop,active,acc_x,acc_y,acc_z,acc_x_kf,acc_y_kf,acc_z_kf,roll,pitch,yaw,x_lane,phi,road_width,lane_state,dist_front,ttc_front,num_vehicles,gps_speed,max_speed,speed_rel,road_type_osm,num_lanes,lane_id,lat_osm,lon_osm,osm_delay,gps_speed_osm,driver,behavior,road_type
39,82.9,40.505928,-3.361189,606.5,4,5,263.0,4.219,1,2,0,1.0,-0.012100000000000001,-0.024,0.0111,-0.010400000000000001,-0.019700000000000002,0.009,-1.5482,0.0134,-0.8965,-0.3098095238095238,0.04814285714285714,2.376714285714286,2.0,84.212,3.678,1.6,82.5,120.0,1,motorway,3,1,40.505951,-3.360924,0.847,82.5,D2,Normal,motor
40,82.9,40.505898,-3.361455,607.1,4,5,261.2,4.57,2,3,0,1.0,-0.0154,-0.0033,0.036199999999999996,-0.0131,-0.0083,0.0334,-1.5603,0.03319999999999999,-0.8584999999999999,-0.5226086956521739,0.025086956521739128,2.391086956521739,2.0,83.14500000000001,3.61,1.25,82.9,120.0,1,motorway,3,1,40.505928,-3.361189,0.935,82.9,D2,Normal,motor
41,83.4,40.505859,-3.361729,607.3,6,5,259.8,3.164,0,3,0,1.0,-0.0068000000000000005,0.0267,0.0325,-0.0076,0.024,0.0368,-1.5773,0.0316,-0.8288,-0.6765416666666666,0.005666666666666667,2.7999166666666664,1.6666666666666667,-1.0,-1.0,2.0,82.9,120.0,1,motorway,3,2,40.505898,-3.361455,0.956,83.4,D2,Normal,motor
43,82.7,40.505825,-3.36199,607.9,4,5,258.8,2.461,0,3,0,1.0,-0.009000000000000001,-0.0037000000000000006,0.0011999999999999997,-0.0093,0.0020999999999999994,-0.0028000000000000004,-1.5579,-0.0274,-0.8111,-0.08616666666666667,-0.012791666666666666,3.893291666666667,0.16666666666666666,84.23400000000001,3.658,2.0,82.84,120.0,1,motorway,3,2,40.505859,-3.361729,1.904,82.7,D2,Normal,motor
43,82.2,40.505783,-3.362255,608.5,4,5,258.0,1.758,0,3,0,1.0,-0.009000000000000001,-0.0037000000000000006,0.0011999999999999997,-0.0093,0.0020999999999999994,-0.0028000000000000004,-1.5579,-0.0274,-0.8111,-0.08616666666666667,-0.012791666666666666,3.893291666666667,0.16666666666666666,84.23400000000001,3.658,2.0,82.84,120.0,1,motorway,3,2,40.505859,-3.361729,1.904,82.7,D2,Normal,motor
44,81.7,40.505733,-3.362507,609.2,4,5,257.0,1.758,0,3,0,1.0,0.0043,0.0011000000000000003,0.0085,0.0006000000000000002,0.00020000000000000036,0.0095,-1.5593,-0.027800000000000002,-0.7992000000000001,0.0,0.0,3.504,-1.0,71.86,3.1500000000000004,1.25,82.2,120.0,1,motorway,3,2,40.505783,-3.362255,1.031,81.7,D2,Normal,motor
46,82.8,40.50563,-3.363008,609.8,4,5,254.2,2.812,0,2,0,1.0,-0.005900000000000001,-0.0112,0.0099,-0.0046,-0.013000000000000001,0.009999999999999998,-1.5869,-0.008799999999999999,-0.777,0.008190476190476189,-0.0010476190476190479,2.7885238095238094,1.0476190476190477,67.2425,2.9525,1.0,82.0,120.0,1,motorway,3,2,40.505684,-3.362758,0.666,82.0,D2,Normal,motor
47,83.4,40.505569,-3.363267,610.3,4,5,252.8,2.812,0,2,0,1.0,-0.0050999999999999995,0.0098,0.0094,-0.007200000000000001,0.0091,0.0094,-1.5941,-0.0034000000000000002,-0.7621,-0.13521739130434782,0.0030434782608695647,2.365478260869565,2.0,66.566,2.898,1.0,82.64,120.0,1,motorway,3,2,40.50563,-3.363008,0.811,82.8,D2,Normal,motor
49,84.2,40.505512,-3.363521,610.7,4,5,251.4,2.812,2,2,0,1.0,-0.0079,0.0304,0.0215,-0.0094,0.0341,0.0184,-1.593,-0.027500000000000004,-0.7527,-0.581375,0.060625000000000005,2.347916666666667,2.0,63.102,2.7039999999999997,1.0,84.04,120.0,1,motorway,3,2,40.505569,-3.363267,1.945,84.2,D2,Normal,motor
49,85.3,40.50544,-3.363786,610.8,4,5,251.0,1.758,2,3,0,1.0,-0.0079,0.0304,0.0215,-0.0094,0.0341,0.0184,-1.593,-0.027500000000000004,-0.7527,-0.581375,0.060625000000000005,2.347916666666667,2.0,63.102,2.7039999999999997,1.0,84.04,120.0,1,motorway,3,2,40.505569,-3.363267,1.945,84.2,D2,Normal,motor
51,87.4,40.505379,-3.364049,611.1,4,5,250.3,1.055,1,3,0,1.0,-0.008222222222222221,-0.0026666666666666674,0.0017777777777777779,-0.005555555555555556,-0.010777777777777778,0.004,-1.6274444444444445,-0.027555555555555555,-0.7505555555555555,-0.17074074074074075,0.10407407407407408,2.317740740740741,2.0,64.022,2.65,1.0,86.98,120.0,1,motorway,3,2,40.50544,-3.363786,1.072,87.4,D2,Normal,motor
51,89.6,40.505306,-3.364311,613.6,4,5,249.3,1.758,0,3,0,1.0,-0.008222222222222221,-0.0026666666666666674,0.0017777777777777779,-0.005555555555555556,-0.010777777777777778,0.004,-1.6274444444444445,-0.027555555555555555,-0.7505555555555555,-0.17074074074074075,0.10407407407407408,2.317740740740741,2.0,64.022,2.65,1.0,86.98,120.0,1,motorway,3,2,40.50544,-3.363786,1.072,87.4,D2,Normal,motor
52,90.5,40.50523,-3.364593,612.5,4,5,248.9,1.406,1,3,0,1.0,-0.005300000000000001,0.0155,-0.0214,-0.0081,0.0188,-0.0177,-1.6175000000000002,-0.0428,-0.7551,0.21150000000000002,0.13063636363636363,2.363090909090909,2.0,65.955,2.65,1.0,89.6,120.0,1,motorway,3,2,40.505306,-3.364311,0.819,89.6,D2,Normal,motor
53,90.7,40.505146,-3.364862,612.7,4,5,248.6,0.703,0,3,0,1.0,-0.0029000000000000002,-0.007200000000000001,-0.0482,-0.0026000000000000003,-0.0052,-0.0459,-1.581,-0.042499999999999996,-0.7574,0.49304000000000003,0.08184,3.0364400000000002,1.16,78.46799999999999,3.1260000000000003,1.2,90.32000000000001,120.0,1,motorway,3,2,40.50523,-3.364593,0.528,90.5,D2,Normal,motor
56,85.6,40.504871,-3.365645,612.7,3,5,240.8,5.977,0,3,0,1.0,-0.005666666666666666,0.03166666666666666,-0.0071111111111111115,-0.010333333333333333,0.030111111111111113,-0.009333333333333334,-1.5184444444444445,0.042666666666666665,-0.679888888888889,0.050958333333333335,0.05525,2.8317916666666663,1.875,48.986000000000004,1.454,1.4,87.0,120.0,1,motorway,3,1,40.505062,-3.365135,1.089,87.0,D2,Normal,motor
57,83.6,40.504761,-3.365884,612.4,3,5,239.4,3.516,0,3,0,1.0,-0.0114,0.029199999999999997,-0.0058,-0.009899999999999999,0.0274,-0.005200000000000001,-1.5129,0.0264,-0.6669,-0.08592307692307692,-0.0037692307692307695,2.831730769230769,1.8461538461538463,-1.0,-1.0,1.0,85.88,120.0,1,motorway,3,1,40.504871,-3.365645,0.99,83.6,D2,Normal,motor
58,83.3,40.504654,-3.366116,612.4,3,5,238.7,2.109,0,2,0,1.0,-0.012100000000000001,0.038400000000000004,0.0156,-0.011800000000000001,0.0391,0.014100000000000001,-1.5205,0.0036999999999999997,-0.6706000000000001,-0.2357391304347826,0.011173913043478262,2.7989565217391306,1.9130434782608696,-1.0,-1.0,1.0,83.93333333333332,120.0,1,motorway,3,1,40.504761,-3.365885,0.852,83.6,D2,Normal,motor
60,82.3,40.504547,-3.366352,611.5,3,5,238.7,0.703,0,2,0,1.0,-0.0060999999999999995,0.0048000000000000004,0.0015000000000000002,-0.0075000000000000015,0.0043,-0.0016,-1.5156,0.0183,-0.6879,-0.18872,0.047400000000000005,2.81452,1.92,18.162,0.22199999999999998,1.4,82.3,120.0,1,motorway,3,1,40.504547,-3.366352,0.736,82.3,D2,Normal,motor
60,81.2,40.504436,-3.366575,613.4,3,5,238.0,0.703,0,2,0,1.0,-0.0060999999999999995,0.0048000000000000004,0.0015000000000000002,-0.0075000000000000015,0.0043,-0.0016,-1.5156,0.0183,-0.6879,-0.18872,0.047400000000000005,2.81452,1.92,18.162,0.22199999999999998,1.4,82.3,120.0,1,motorway,3,1,40.504547,-3.366352,0.736,82.3,D2,Normal,motor
61,80.7,40.504322,-3.366799,612.5,3,5,237.7,1.055,0,2,0,1.0,-0.002400000000000001,0.0196,0.0076,-0.0017000000000000001,0.0187,0.0093,-1.5188,0.0293,-0.6937,-0.2891666666666667,0.01825,2.7881249999999995,1.8333333333333333,18.9,0.26400000000000007,2.0,81.2,120.0,1,motorway,3,1,40.504436,-3.366575,0.937,81.2,D2,Normal,motor
62,80.5,40.504211,-3.367024,610.6,3,5,237.3,0.703,0,2,0,1.0,-0.016,0.019777777777777776,0.035666666666666666,-0.016777777777777777,0.020888888888888887,0.03322222222222222,-1.5392222222222223,0.016444444444444442,-0.7132222222222222,-0.38,0.0021904761904761906,2.7864761904761903,1.9523809523809523,9.495999999999999,-0.34,2.0,80.8,120.0,1,motorway,3,1,40.504322,-3.3668,0.844,80.7,D2,Normal,motor
63,82.2,40.504108,-3.367249,610.6,3,5,237.7,0.352,1,2,0,1.0,-0.0071,0.008,0.032,-0.0097,0.0104,0.033100000000000004,-1.5667,0.0,-0.7383,-0.3816785714285714,0.0762142857142857,2.751428571428572,2.0,26.585,0.7100000000000001,2.75,80.5,120.0,1,motorway,3,1,40.504211,-3.367024,0.59,80.5,D2,Normal,motor
64,84.8,40.503994,-3.367477,610.9,3,5,237.7,0.352,0,2,0,1.0,-0.0048000000000000004,-0.016900000000000002,0.0247,-0.0063,-0.014799999999999999,0.026000000000000002,-1.5944,0.002,-0.7573000000000001,-0.33879166666666666,0.137375,2.719333333333333,1.9166666666666667,43.396,1.718,2.8,81.86,120.0,1,motorway,3,1,40.504108,-3.367249,0.956,84.8,D2,Normal,motor
66,86.9,40.503754,-3.36796,610.9,3,5,238.0,0.703,0,2,0,1.0,-0.0013000000000000004,-0.0009,-0.003799999999999999,-0.0019000000000000002,-9.999999999999991e-05,-0.0037000000000000006,-1.6059,0.0045,-0.7833,-0.2747727272727273,0.08022727272727272,2.7499545454545458,1.7727272727272727,8.9575,-0.345,2.0,86.0,120.0,1,motorway,3,1,40.503994,-3.367478,1.647,86.4,D2,Normal,motor
67,86.9,40.503635,-3.368203,610.6,3,5,238.4,1.055,0,2,0,1.0,-0.013000000000000001,-0.0046,-0.0041,-0.0172,-0.005,-0.0036999999999999997,-1.6016000000000001,0.0047,-0.7972,-0.20643478260869566,0.10060869565217391,2.7844782608695655,1.7826086956521738,40.21,1.67,2.0,86.8,120.0,1,motorway,3,1,40.503754,-3.36796,0.658,86.9,D2,Normal,motor
68,91.2,40.503521,-3.368465,610.1,3,5,238.0,0.352,0,2,0,1.0,-0.008299999999999998,-0.022,0.0038999999999999994,-0.0022999999999999995,-0.0193,0.0034000000000000002,-1.6003,0.01,-0.808,-0.12036,0.09256,2.78004,1.88,41.7775,1.7275,2.0,86.9,120.0,1,motorway,3,1,40.503635,-3.368204,1.028,91.2,D2,Normal,motor
73,100.5,40.502857,-3.369811,610.0,3,5,237.3,0.352,0,2,0,1.0,-0.006200000000000001,-0.010600000000000002,-0.047799999999999995,-0.0081,-0.012,-0.047099999999999996,-1.5685,0.0171,-0.8475999999999999,0.035555555555555556,0.07096296296296296,2.854740740740741,1.8888888888888888,41.8375,1.5025,2.0,100.2,120.0,1,motorway,3,1,40.503128,-3.369253,1.346,100.2,D2,Normal,motor
75,99.5,40.502724,-3.370082,609.7,3,5,237.3,0.352,0,2,0,1.0,-0.009,0.0027,0.0294,-0.0066,0.0034000000000000002,0.030699999999999998,-1.5669,0.0114,-0.8593,0.14104,-0.08,2.83376,1.92,41.32,1.49,2.0,99.75,120.0,1,motorway,3,1,40.502857,-3.369811,0.544,99.5,D2,Normal,motor
75,100.4,40.502586,-3.37036,609.6,3,5,237.3,0.0,0,2,0,1.0,-0.009,0.0027,0.0294,-0.0066,0.0034000000000000002,0.030699999999999998,-1.5669,0.0114,-0.8593,0.14104,-0.08,2.83376,1.92,41.32,1.49,2.0,99.75,120.0,1,motorway,3,1,40.502857,-3.369811,0.544,99.5,D2,Normal,motor
77,101.6,40.502453,-3.370641,609.7,3,5,237.3,0.0,0,2,0,1.0,-0.0099,0.0015,-0.0248,-0.0115,0.0017000000000000001,-0.022799999999999997,-1.5764,0.0214,-0.8629,0.013518518518518518,0.009925925925925927,2.808074074074074,1.8518518518518519,-1.0,-1.0,1.0,101.35999999999999,120.0,1,motorway,3,1,40.502453,-3.370642,0.596,101.6,D2,Normal,motor
77,102.6,40.502312,-3.370924,609.4,3,5,237.3,0.0,0,2,0,1.0,-0.0099,0.0015,-0.0248,-0.0115,0.0017000000000000001,-0.022799999999999997,-1.5764,0.0214,-0.8629,0.013518518518518518,0.009925925925925927,2.808074074074074,1.8518518518518519,-1.0,-1.0,1.0,101.35999999999999,120.0,1,motorway,3,1,40.502453,-3.370642,0.596,101.6,D2,Normal,motor
78,102.3,40.502174,-3.371205,609.0,3,5,237.3,0.0,0,2,0,1.0,-0.0098,-0.0006999999999999999,-0.0187,-0.006500000000000001,-0.0024999999999999996,-0.0206,-1.5501999999999998,0.016900000000000002,-0.8656,-0.024173913043478257,0.022304347826086958,2.841217391304348,1.826086956521739,6.090000000000001,-0.556,1.0,102.4,120.0,1,motorway,3,1,40.502312,-3.370924,0.614,102.6,D2,Normal,motor
79,101.6,40.502033,-3.371488,608.8,3,5,237.3,0.0,0,2,0,1.0,-0.007800000000000001,0.0018,-0.0123,-0.0077,0.0013999999999999998,-0.014000000000000002,-1.5375999999999999,0.014000000000000002,-0.8688,-0.045370370370370366,0.042888888888888886,2.851185185185185,1.7777777777777777,6.836,-0.532,1.0,102.3,120.0,1,motorway,3,1,40.502174,-3.371205,0.845,102.3,D2,Normal,motor
81,99.6,40.501766,-3.372035,608.4,3,5,237.3,0.0,0,2,0,1.0,-0.01633333333333333,-0.005666666666666667,0.005888888888888889,-0.013444444444444445,-0.004,0.0030000000000000005,-1.5326666666666666,0.012222222222222223,-0.8727777777777779,-0.10563636363636363,0.018545454545454546,2.8856818181818182,1.8636363636363635,-1.0,-1.0,1.0,100.5,120.0,1,motorway,3,1,40.502033,-3.371488,1.228,100.5,D2,Normal,motor
83,99.4,40.501499,-3.372583,609.2,3,5,237.3,0.0,0,2,0,1.0,-0.0094,-0.011699999999999999,0.0098,-0.013600000000000001,-0.011899999999999999,0.008499999999999999,-1.5499,0.0114,-0.8746,-0.12712,0.038759999999999996,2.9024400000000004,1.88,-1.0,-1.0,1.0,99.3,120.0,1,motorway,3,1,40.501766,-3.372035,1.838,99.3,D2,Normal,motor
84,99.4,40.501362,-3.372854,609.6,3,5,237.0,0.352,0,2,0,1.0,-0.0048000000000000004,0.0115,-0.0046,-0.0023000000000000004,0.0131,-0.0047,-1.5511,0.008799999999999999,-0.874,-0.18982608695652173,0.02008695652173913,2.857391304347826,1.826086956521739,-1.0,-1.0,1.0,99.4,120.0,1,motorway,3,1,40.501499,-3.372583,0.865,99.4,D2,Normal,motor
86,100.4,40.501091,-3.373409,607.7,3,5,237.3,0.352,0,2,0,1.0,-0.005888888888888889,-0.00988888888888889,-0.0071111111111111115,-0.006333333333333333,-0.009555555555555555,-0.0025555555555555557,-1.5634444444444444,0.012333333333333333,-0.8778888888888888,-0.2575652173913044,0.05930434782608696,2.8616521739130434,1.9565217391304348,26.9325,0.73,1.75,99.7,120.0,1,motorway,3,1,40.501362,-3.372854,1.934,100.4,D2,Normal,motor
87,99.9,40.500954,-3.373682,607.3,3,5,237.3,0.0,0,2,0,1.0,-0.01790909090909091,0.0035454545454545456,-0.028545454545454544,-0.01709090909090909,0.003818181818181818,-0.030000000000000002,-1.5447272727272727,0.012181818181818183,-0.8813636363636363,-0.24364,0.05688,2.8949599999999998,1.96,36.584,1.314,2.2,100.26,120.0,1,motorway,3,1,40.501091,-3.37341,0.973,99.9,D2,Normal,motor
88,98.4,40.50082,-3.373952,607.1,3,5,237.3,0.0,0,1,0,1.0,-0.0063,-0.0035000000000000005,-0.0177,-0.006900000000000001,-0.0024000000000000002,-0.0177,-1.5294,0.0104,-0.8816,-0.20678260869565218,0.07139130434782608,2.8972173913043475,1.9565217391304348,34.385000000000005,1.2375,2.5,100.025,120.0,1,motorway,3,1,40.500954,-3.373682,0.779,99.9,D2,Normal,motor
89,97.0,40.50069,-3.374216,606.2,3,5,237.3,0.0,0,1,0,1.0,-0.011300000000000001,0.0059,-0.006900000000000001,-0.0087,0.0025,-0.0077,-1.5231,0.014499999999999999,-0.8811,-0.21688,0.07104,2.9090800000000003,1.8,32.2075,1.1749999999999998,3.0,98.775,120.0,1,motorway,3,1,40.50082,-3.373952,0.679,98.4,D2,Normal,motor
91,95.8,40.500561,-3.37448,606.1,3,5,237.3,0.0,0,1,0,1.0,-0.007600000000000001,-0.013600000000000001,-0.0005000000000000002,-0.0077,-0.0123,-0.0028,-1.5186,0.0198,-0.8784000000000001,-0.16641176470588234,0.03188235294117647,2.9556470588235295,1.8823529411764706,25.7,0.9675,3.75,95.8,120.0,1,motorway,3,1,40.500561,-3.37448,0.51,95.8,D2,Normal,motor
92,94.6,40.500427,-3.37474,607.5,3,5,237.0,0.352,0,1,0,1.0,-0.016555555555555556,-0.025222222222222222,0.009000000000000001,-0.01622222222222222,-0.02422222222222222,0.008333333333333333,-1.5197777777777777,0.034666666666666665,-0.8671111111111112,-0.29252,0.0222,2.97356,1.84,22.673333333333332,0.86,4.0,94.59999999999998,120.0,1,motorway,3,1,40.500427,-3.37474,0.679,94.6,D2,Normal,motor
92,94.0,40.500298,-3.374993,606.1,3,5,236.6,0.703,1,1,0,1.0,-0.016555555555555556,-0.025222222222222222,0.009000000000000001,-0.01622222222222222,-0.02422222222222222,0.008333333333333333,-1.5197777777777777,0.034666666666666665,-0.8671111111111112,-0.29252,0.0222,2.97356,1.84,22.673333333333332,0.86,4.0,94.59999999999998,120.0,1,motorway,3,1,40.500427,-3.37474,0.679,94.6,D2,Normal,motor
93,92.5,40.500164,-3.375244,605.7,3,5,235.5,1.406,2,1,0,1.0,0.0006999999999999998,-0.0184,0.0328,-0.0006999999999999999,-0.0215,0.0295,-1.5375999999999999,0.047099999999999996,-0.8499000000000001,-0.68116,-0.028079999999999997,2.9133999999999998,2.0,19.5,0.745,4.25,94.15,120.0,1,motorway,3,1,40.500298,-3.374993,0.691,94.0,D2,Normal,motor
94,93.7,40.500027,-3.375493,605.8,3,5,234.5,2.109,0,1,0,1.0,-0.0167,0.014000000000000002,0.047599999999999996,-0.014499999999999999,0.012,0.047,-1.5759,0.0339,-0.8368,-0.58828,-0.0338,3.03428,0.96,12.54,0.24500000000000002,3.75,92.875,120.0,1,motorway,3,2,40.500164,-3.375244,0.805,92.5,D2,Normal,motor
95,96.6,40.499889,-3.375748,605.9,3,5,235.5,2.109,0,1,0,1.0,-0.012199999999999999,0.034,0.0335,-0.010400000000000001,0.034699999999999995,0.0361,-1.6036000000000001,-0.0032,-0.8442999999999999,0.0,0.0,3.160782608695652,0.0,11.719999999999999,0.4525,2.25,93.4,120.0,1,motorway,3,2,40.500027,-3.375493,0.816,93.7,D2,Normal,motor
96,99.1,40.499756,-3.376016,606.1,3,5,236.2,1.758,0,1,0,1.0,0.0002,0.003,0.0095,-0.0023,0.0035000000000000005,0.0117,-1.6262999999999999,-0.0201,-0.8599,0.24671428571428572,0.028238095238095236,2.966190476190476,1.4285714285714286,14.819999999999999,0.554,2.0,96.02,120.0,1,motorway,3,2,40.499889,-3.375748,0.669,96.6,D2,Normal,motor
97,103.2,40.499611,-3.376295,605.5,3,5,235.5,0.703,0,1,0,1.0,-0.0168,-0.0004000000000000003,-0.011,-0.013800000000000002,-0.0002000000000000001,-0.0086,-1.6329,-0.018,-0.8695,0.20792592592592593,-0.053592592592592594,2.8566296296296296,1.7037037037037037,17.314999999999998,0.6325000000000001,1.25,98.475,120.0,1,motorway,3,2,40.499756,-3.376017,0.708,99.1,D2,Normal,motor
98,104.7,40.499462,-3.376578,607.5,3,5,235.9,0.352,0,1,0,1.0,-0.0041,-0.0063,-0.0173,-0.004000000000000001,-0.0032,-0.0184,-1.6279,-0.0195,-0.8776999999999999,0.07795238095238095,-0.030333333333333334,2.916428571428572,1.9523809523809523,19.396666666666665,0.6833333333333332,1.0,102.51666666666667,120.0,1,motorway,3,2,40.499611,-3.376295,0.789,103.2,D2,Normal,motor
100,107.6,40.499161,-3.377158,609.5,3,5,236.2,0.352,0,1,0,1.0,-0.013999999999999999,-0.0003000000000000001,-0.0179,-0.0106,-0.0019,-0.016900000000000002,-1.6082,-0.0015,-0.8846999999999999,0.021,0.01668,2.93536,1.76,23.330000000000002,0.778,1.0,108.1,120.0,1,motorway,3,2,40.499462,-3.376578,1.242,108.1,D2,Normal,motor
101,109.7,40.499008,-3.377455,608.4,3,5,235.9,0.352,0,1,0,1.0,-0.016999999999999998,0.007000000000000001,-0.0131,-0.020499999999999997,0.0049,-0.0131,-1.5957000000000001,0.0092,-0.8853,0.02931818181818182,0.0014090909090909087,2.9549090909090907,1.7727272727272727,25.338,0.8480000000000001,1.4,107.7,120.0,1,motorway,3,2,40.499161,-3.377158,0.858,107.6,D2,Normal,motor
102,109.6,40.498859,-3.377762,605.6,3,5,236.2,0.352,0,1,0,1.0,-0.0178,0.0058000000000000005,-0.0305,-0.0165,0.006999999999999999,-0.027700000000000002,-1.5817,0.0039,-0.8895,-0.03829166666666666,0.06941666666666667,2.922416666666667,1.8333333333333333,25.895,0.85,2.0,109.7,120.0,1,motorway,3,2,40.499008,-3.377455,0.781,109.7,D2,Normal,motor
104,110.7,40.49855,-3.378357,606.2,3,5,236.6,0.352,0,1,0,1.0,-0.0118,0.0033,0.0062,-0.0103,0.0046,0.0081,-1.5713,-0.0072,-0.8993,-0.0696,0.10028000000000001,3.0376,1.76,27.3325,0.9,2.0,109.4,120.0,1,motorway,3,2,40.498859,-3.377763,1.349,109.4,D2,Normal,motor
106,111.6,40.498249,-3.378967,605.3,3,5,236.2,0.352,0,1,0,1.0,-0.020499999999999997,0.0092,-0.0183,-0.019,0.0059,-0.0137,-1.5706,0.012199999999999999,-0.8971,0.2971923076923077,-0.0075769230769230774,2.9217307692307695,1.7692307692307692,26.2775,0.8525,2.0,111.0,120.0,1,motorway,3,2,40.49855,-3.378357,1.083,111.1,D2,Normal,motor
107,110.2,40.498096,-3.379268,605.3,3,5,236.6,0.352,0,1,0,1.0,0.00010000000000000009,0.0077,-0.028699999999999996,-0.0013999999999999998,0.0088,-0.0309,-1.5455999999999999,0.0073999999999999995,-0.9006000000000001,0.2876842105263158,-0.012421052631578947,2.9329473684210527,1.8421052631578947,25.863999999999997,0.8320000000000001,2.0,111.5,120.0,1,motorway,3,2,40.498249,-3.378967,0.596,111.6,D2,Normal,motor
108,109.1,40.497944,-3.379567,604.4,3,5,236.2,0.352,0,1,0,1.0,-0.0034000000000000002,-0.011,-0.013300000000000001,-0.0055,-0.0105,-0.013500000000000002,-1.5314999999999999,0.0107,-0.9009,0.37116,-0.01772,2.9213999999999998,1.76,25.354,0.8240000000000001,2.0,110.47999999999999,120.0,1,motorway,3,2,40.498096,-3.379268,0.886,110.2,D2,Normal,motor
