t_sec,speed_kmh,lat,lon,alt,vert_acc,horiz_acc,course,difcourse,hdop,vdop,pdop,active,acc_x,acc_y,acc_z,acc_x_kf,acc_y_kf,acc_z_kf,roll,pitch,yaw,x_lane,phi,road_width,lane_state,dist_front,ttc_front,num_vehicles,gps_speed,max_speed,speed_rel,road_type_osm,num_lanes,lane_id,lat_osm,lon_osm,osm_delay,gps_speed_osm,driver,behavior,road_type
34,100.3,40.505749,-3.362632,582.7,6,5,257.0,4.219,0,3,0,1.0,-0.0117,0.017400000000000002,0.0007999999999999997,-0.0109,0.015099999999999999,0.0008999999999999998,-1.5931000000000002,0.038900000000000004,0.1758,-0.10212500000000001,-0.06279166666666666,2.7266666666666666,2.0,-1.0,-1.0,0.0,100.2,120.0,1,motorway,3,1,40.505882,-3.361667,2.418,99.9,D1,Drowsy,motor
36,100.7,40.505604,-3.363269,584.3,6,5,253.5,3.516,2,3,0,1.0,0.0023999999999999994,0.0115,0.0048000000000000004,-0.0036999999999999997,0.016999999999999998,0.0045,-1.5902,-0.012199999999999999,0.1875,-0.8940714285714285,0.03675,2.6520357142857143,2.0,-1.0,-1.0,1.0,100.72222222222223,120.0,1,motorway,3,1,40.505749,-3.362633,1.561,100.8,D1,Drowsy,motor
44,106.1,40.504765,-3.365789,589.0,6,5,241.5,2.109,0,3,0,1.0,-0.008400000000000001,0.0036,0.0032,-0.0071,0.0063,0.0028,-1.5753,0.0178,0.257,0.03004,0.07384,2.68436,2.0,-1.0,-1.0,0.0,106.0111111111111,120.0,1,motorway,3,2,40.505604,-3.363269,7.464,105.7,D1,Drowsy,motor
46,107.5,40.504482,-3.366389,588.1,6,5,238.4,3.164,1,3,0,1.0,-0.006999999999999999,0.025,-0.0045,-0.0083,0.020800000000000003,-0.0019999999999999996,-1.576,0.0509,0.261,0.38223076923076926,-0.007923076923076923,2.704076923076923,2.0,-1.0,-1.0,0.2222222222222222,107.13333333333334,120.0,1,motorway,3,2,40.504765,-3.365789,1.474,106.4,D1,Drowsy,motor
49,106.7,40.504051,-3.36729,587.6,4,5,237.3,0.0,1,3,0,1.0,-0.002777777777777777,0.008,0.0037777777777777775,0.00011111111111111121,0.01211111111111111,0.0026666666666666666,-1.5583333333333331,0.024444444444444446,0.2061111111111111,0.3634074074074074,0.010074074074074076,2.7099259259259263,2.0,-1.0,-1.0,0.0,106.775,120.0,1,motorway,3,2,40.504482,-3.366389,2.481,107.0,D1,Drowsy,motor
53,107.2,40.503468,-3.368454,588.6,4,5,236.2,0.703,1,3,0,1.0,-0.027200000000000002,0.0046,-0.0086,-0.027600000000000003,0.0062,-0.0077,-1.5595,-0.0009000000000000001,0.139,-0.21462499999999998,0.033375,2.8054583333333336,2.0,-1.0,-1.0,0.0,107.16666666666667,120.0,1,motorway,3,2,40.504051,-3.36729,3.981,107.1,D1,Drowsy,motor
56,107.3,40.503033,-3.36935,586.0,4,5,237.3,0.352,0,3,0,1.0,-0.005200000000000001,-0.0242,-0.0031,-0.0047,-0.026500000000000003,-0.0022,-1.5585,0.0082,0.08979999999999999,0.30368,0.03924,2.778,2.0,-1.0,-1.0,0.0,107.32857142857142,120.0,1,motorway,3,2,40.503468,-3.368455,2.421,107.4,D1,Drowsy,motor
70,109.9,40.500977,-3.373546,586.3,4,5,237.7,1.055,0,3,0,1.0,-0.0089,-0.0094,0.00010000000000000009,-0.0108,-0.006500000000000001,-0.0002,-1.5693,-0.0098,0.0049,0.0402,0.04925,2.9308,1.95,-1.0,-1.0,0.0,109.75,120.0,1,motorway,3,2,40.503033,-3.36935,13.232,109.5,D1,Drowsy,motor
76,111.5,40.500084,-3.375378,587.5,4,5,236.6,0.352,0,3,0,1.0,-0.020999999999999998,0.0052,-0.0087,-0.0189,0.0021999999999999997,-0.0076,-1.5663,0.012,0.016300000000000002,0.16848148148148148,-0.002518518518518519,2.915259259259259,2.0,-1.0,-1.0,0.0,111.35,120.0,1,motorway,3,2,40.500977,-3.373546,5.516,111.1,D1,Drowsy,motor
93,108.5,40.497528,-3.380458,583.7,4,5,236.6,1.055,0,3,0,1.0,-0.0108,-0.0071,0.0021,-0.0111,-0.0022000000000000006,0.0023,-1.5579,-0.0081,-0.0073999999999999995,0.262,0.018346153846153845,2.8358461538461537,2.0,36.41142857142857,1.2114285714285715,1.7142857142857142,108.38571428571429,-1.0,-1,-,-1,-1,40.500084,-3.375379,17.006,108.1,D1,Drowsy,motor
104,107.6,40.495865,-3.383681,583.0,4,5,234.1,1.406,1,4,0,1.0,-0.011300000000000001,-0.0036000000000000003,0.0019,-0.01,-0.0008,0.0041,-1.5683,0.045799999999999993,0.0472,0.46976,-0.04896,2.79796,2.0,-1.0,-1.0,1.0,107.66666666666667,120.0,1,motorway,3,1,40.497383,-3.380752,9.448,107.8,D1,Drowsy,motor
106,107.4,40.495552,-3.384233,582.9,4,5,233.1,1.055,0,4,0,1.0,-0.0078,0.024,-0.00010000000000000044,-0.0093,0.023600000000000003,0.00019999999999999993,-1.5709,0.018,0.0514,0.13458333333333333,-0.038,2.9032916666666666,1.25,-1.0,-1.0,0.0,107.45714285714287,120.0,1,motorway,3,1,40.495865,-3.383682,1.19,107.6,D1,Drowsy,motor
108,103.9,40.495243,-3.384806,583.1,4,5,233.4,0.352,1,4,0,1.0,-0.0107,-0.0344,0.0024999999999999996,-0.0125,-0.035699999999999996,0.0018000000000000002,-1.5714000000000001,0.033600000000000005,0.0524,0.39604,-0.012920000000000001,2.7966,2.0,-1.0,-1.0,0.8888888888888888,105.06666666666666,120.0,1,motorway,3,1,40.495552,-3.384234,1.196,107.4,D1,Drowsy,motor
109,107.6,40.495079,-3.385094,583.0,4,5,233.1,0.352,1,4,0,1.0,0.0052,0.006900000000000001,-0.0039,0.005600000000000001,0.007000000000000001,-0.0024000000000000002,-1.5707,0.0436,0.0635,0.42921739130434783,-0.03943478260869565,2.7919565217391304,2.0,-1.0,-1.0,1.0,106.675,120.0,1,motorway,3,1,40.495243,-3.384806,0.962,103.9,D1,Drowsy,motor
110,108.3,40.494915,-3.385375,583.1,4,5,232.4,1.055,1,4,0,1.0,-0.0212,0.0068000000000000005,-0.00040000000000000034,-0.0199,0.0058,-0.0001,-1.5696999999999999,0.028800000000000003,0.06570000000000001,0.49470833333333336,-0.030125,2.8502083333333332,2.0,-1.0,-1.0,0.375,108.125,120.0,1,motorway,3,1,40.495079,-3.385094,0.812,107.6,D1,Drowsy,motor
111,107.8,40.494747,-3.385665,583.1,4,5,232.0,1.055,2,4,0,1.0,-0.0079,0.0023,-0.0023,-0.008,0.0019,-0.0024999999999999996,-1.5695999999999999,0.028300000000000002,0.0678,0.5060714285714286,-0.023821428571428573,2.7624999999999997,2.0,-1.0,-1.0,0.0,107.94285714285715,120.0,1,motorway,3,1,40.494915,-3.385375,0.916,108.3,D1,Drowsy,motor
113,108.7,40.494411,-3.386221,583.0,4,5,231.7,0.352,2,4,0,1.0,-0.011699999999999999,-0.0091,0.00019999999999999993,-0.0094,-0.0083,0.00030000000000000003,-1.5724,0.0349,0.07039999999999999,0.5994761904761905,-0.022523809523809522,2.732666666666667,2.0,-1.0,-1.0,0.0,108.55,120.0,1,motorway,3,1,40.494747,-3.385665,1.868,108.1,D1,Drowsy,motor
119,109.9,40.493374,-3.387829,582.2,6,5,229.2,0.703,2,5,1,1.0,0.0017999999999999995,-0.0075,-0.006900000000000001,0.0018999999999999996,-0.0099,-0.0064,-1.5691000000000002,0.0279,0.0715,0.57775,-0.0025833333333333333,2.734125,2.0,-1.0,-1.0,0.0,109.72857142857143,120.0,1,motorway,3,1,40.494411,-3.386221,5.382,109.3,D1,Drowsy,motor
121,109.4,40.493015,-3.388359,582.2,6,5,228.2,1.055,1,5,1,1.0,0.0015,-0.0093,-0.0006999999999999999,0.0026999999999999997,-0.0093,-0.0013000000000000002,-1.5678,0.0445,0.0837,0.4744347826086957,-0.04673913043478261,2.705391304347826,1.5217391304347827,-1.0,-1.0,0.0,109.45714285714287,120.0,1,motorway,3,1,40.493374,-3.387829,1.33,109.6,D1,Drowsy,motor
123,110.5,40.492645,-3.388876,582.0,6,5,226.8,1.406,0,5,1,1.0,-0.0198,0.022600000000000002,-0.0013,-0.0131,0.0219,-0.0009999999999999998,-1.5708,0.0235,0.0851,-0.23966666666666667,-0.0025833333333333337,2.7983333333333333,2.0,-1.0,-1.0,0.125,110.2,120.0,1,motorway,3,1,40.493015,-3.388359,1.439,109.7,D1,Drowsy,motor
124,110.3,40.492455,-3.389133,582.6,6,5,227.1,0.352,1,5,1,1.0,-0.0166,-0.0067,0.0045,-0.0158,-0.0044,0.0039,-1.5707,0.0187,0.0811,-0.4282083333333333,0.0060416666666666665,2.7805416666666667,1.9583333333333333,-1.0,-1.0,0.0,110.375,120.0,1,motorway,3,1,40.492645,-3.388876,1.04,110.3,D1,Drowsy,motor
127,112.1,40.491882,-3.389929,582.5,6,5,227.1,0.352,0,6,1,1.0,-0.0032999999999999995,-0.016800000000000002,0.0085,-0.0018,-0.014599999999999998,0.0075,-1.5702,-0.006,0.0593,-0.41607692307692307,0.07515384615384615,2.8207692307692307,2.0,-1.0,-1.0,0.0,111.88571428571427,120.0,1,motorway,3,1,40.492268,-3.389394,1.268,111.6,D1,Drowsy,motor
128,111.8,40.491692,-3.390191,582.3,6,5,227.1,0.352,0,6,1,1.0,-0.0153,-0.0185,-0.0041,-0.0154,-0.0189,-0.0019,-1.5685,0.0060999999999999995,0.058100000000000006,-0.1276923076923077,0.08353846153846155,2.872230769230769,2.0,-1.0,-1.0,0.0,111.9125,120.0,1,motorway,3,1,40.491882,-3.389929,1.06,111.8,D1,Drowsy,motor
131,110.9,40.491108,-3.390977,581.2,6,5,226.1,0.352,0,5,1,1.0,-0.0092,0.005200000000000001,-0.0059,-0.0107,0.0027,-0.0049,-1.5372,0.0318,0.0553,0.23858333333333334,-0.035166666666666666,2.7960833333333333,2.0,15.679999999999998,-0.04571428571428572,2.0,111.24285714285715,120.0,1,motorway,3,1,40.491497,-3.390453,1.694,112.1,D1,Drowsy,motor
133,109.3,40.490723,-3.391491,580.7,6,5,225.7,0.352,0,5,1,1.0,-0.011000000000000001,-0.0019,-0.009600000000000001,-0.0097,-0.0003000000000000001,-0.0072,-1.534,0.016300000000000002,0.0486,-0.01085185185185185,-0.01762962962962963,2.8544074074074075,2.0,-1.0,-1.0,2.0,109.475,120.0,1,motorway,3,1,40.491108,-3.390978,1.959,110.0,D1,Drowsy,motor
135,106.3,40.490345,-3.391983,580.4,6,5,225.4,0.352,2,6,1,1.0,-0.014799999999999999,-0.004399999999999999,0.0033,-0.014599999999999998,-0.0043,0.0027999999999999995,-1.5272000000000001,0.0157,0.047,-0.5297931034482759,0.005724137931034483,2.8512758620689653,2.0,-1.0,-1.0,1.0,106.7,120.0,1,motorway,3,1,40.490723,-3.391492,1.306,107.7,D1,Drowsy,motor
147,100.2,40.488152,-3.394877,575.3,6,5,226.1,0.352,0,5,1,1.0,-0.02033333333333333,-0.0024444444444444444,0.012666666666666666,-0.018333333333333333,-0.0024444444444444444,0.01211111111111111,-1.5416666666666667,0.008222222222222221,0.011333333333333332,0.06504347826086956,-0.009043478260869566,2.8713478260869563,1.826086956521739,14.79857142857143,0.53,1.4285714285714286,100.67142857142858,120.0,1,motorway,3,2,40.490345,-3.391983,11.88,101.3,D1,Drowsy,motor
150,99.5,40.487629,-3.395575,575.9,6,5,226.1,0.0,1,5,1,1.0,-0.0137,0.0221,0.0097,-0.013999999999999999,0.0218,0.008199999999999999,-1.5569,-0.0046,0.0095,0.46840740740740744,-0.017962962962962962,2.8655925925925922,1.8518518518518519,13.468571428571428,0.48714285714285716,1.0,99.47142857142856,120.0,1,motorway,3,2,40.488152,-3.394877,2.976,99.4,D1,Drowsy,motor
152,100.0,40.487282,-3.39607,576.5,6,5,224.3,1.756,0,5,1,1.0,-0.0125,-0.0312,0.0024999999999999996,-0.0086,-0.030699999999999998,0.0028,-1.5714000000000001,0.0186,0.016300000000000002,0.0,0.0,2.812,0.0,-1.0,-1.0,1.0,100.11428571428571,120.0,1,motorway,3,1,40.487629,-3.395575,1.467,100.4,D1,Drowsy,motor
155,101.8,40.486759,-3.396769,577.4,6,5,223.4,0.384,1,5,1,1.0,-0.0189,-0.0213,-0.0013999999999999998,-0.019799999999999998,-0.0201,0.0002,-1.5693,0.06739999999999999,0.0708,0.338875,0.12291666666666667,2.9769583333333336,1.875,-1.0,-1.0,1.0,101.62857142857142,120.0,1,motorway,3,1,40.487282,-3.39607,2.943,101.2,D1,Drowsy,motor
166,97.9,40.484642,-3.399156,576.9,6,5,216.4,1.623,0,4,0,1.0,-0.016099999999999996,0.0076,-0.0008999999999999998,-0.0111,0.0126,-0.0004000000000000002,-1.5298,0.0393,0.11739999999999999,-0.044173913043478265,0.008521739130434783,2.1001739130434784,2.0,-1.0,-1.0,0.0,98.0875,120.0,1,motorway,3,1,40.486759,-3.396769,10.343,98.4,D1,Drowsy,motor
168,95.3,40.484245,-3.399547,576.5,4,5,216.4,0.0,0,3,0,1.0,-0.0029,0.0214,0.0112,-0.0012999999999999997,0.025,0.0116,-1.5351,0.0109,0.0954,-0.04759259259259259,0.014222222222222223,2.177925925925926,1.037037037037037,-1.0,-1.0,0.6666666666666666,95.89999999999999,120.0,1,motorway,3,1,40.484642,-3.399157,1.23,97.1,D1,Drowsy,motor
169,96.6,40.484043,-3.399742,576.7,4,5,216.8,0.358,0,3,0,1.0,-0.005777777777777778,-0.018000000000000002,0.009111111111111111,-0.008111111111111112,-0.014555555555555556,0.009555555555555555,-1.5417777777777777,0.01411111111111111,0.08377777777777778,0.11553571428571428,0.0545,2.4071428571428575,1.8928571428571428,4.504,-0.6,1.6,96.08,120.0,1,motorway,3,1,40.484245,-3.399547,0.728,95.3,D1,Drowsy,motor
171,95.6,40.483665,-3.400124,577.3,4,5,216.9,0.158,0,3,0,1.0,-0.0085,-0.014299999999999998,0.016,-0.0078,-0.0174,0.014299999999999998,-1.5611000000000002,0.036699999999999997,0.0753,0.2628333333333333,-0.04724999999999999,2.167125,2.0,-1.0,-1.0,1.0,95.39999999999999,120.0,1,motorway,3,1,40.484043,-3.399742,1.479,94.9,D1,Drowsy,motor
188,93.1,40.480373,-3.403349,575.1,4,5,216.7,0.243,0,2,0,1.0,-0.0108,0.0128,0.010600000000000002,-0.010600000000000002,0.013999999999999999,0.0081,-1.5375999999999999,0.006500000000000001,0.0039,0.21495999999999998,-0.0776,2.7176799999999997,2.0,-1.0,-1.0,1.0,93.27142857142857,-1.0,-1,-,-1,-1,40.483665,-3.400124,16.637,93.7,D1,Drowsy,motor
194,95.0,40.479233,-3.404526,574.2,4,5,221.1,3.66,2,2,0,1.0,-0.0033,-0.011600000000000001,0.0013000000000000002,-0.0045,-0.0086,-0.0008999999999999998,-1.5654,-0.0267,-0.0486,-0.9337826086956522,-0.03026086956521739,2.8152608695652175,2.0,20.791428571428572,0.7857142857142857,2.0,95.11428571428571,120.0,1,motorway,3,1,40.480373,-3.403349,5.548,95.4,D1,Drowsy,motor
196,95.5,40.478851,-3.404921,574.1,4,5,221.4,0.316,0,2,0,1.0,-0.0034000000000000002,0.0103,0.008299999999999998,-0.0026000000000000003,0.0111,0.0092,-1.5717,-0.0243,-0.0696,0.0,0.0,2.57152,0.0,16.765,0.6325000000000001,1.375,95.4,120.0,1,motorway,3,2,40.479233,-3.404526,1.425,95.1,D1,Drowsy,motor
199,98.5,40.478302,-3.405552,574.0,6,5,221.8,1.357,0,2,0,1.0,-0.016444444444444446,-0.004888888888888889,-0.0012222222222222224,-0.019666666666666666,-0.002333333333333333,-0.0012222222222222222,-1.5964444444444446,-0.04511111111111111,-0.119,0.36462962962962964,-0.004703703703703704,2.7913703703703705,1.9259259259259258,18.462857142857143,0.6757142857142858,1.0,98.2,120.0,1,motorway,3,2,40.478851,-3.404922,2.716,97.8,D1,Drowsy,motor
200,100.4,40.478123,-3.405775,574.2,6,5,224.3,2.461,0,2,0,1.0,-0.011199999999999998,-0.0066,-0.007200000000000001,-0.0097,-0.008499999999999999,-0.0066,-1.5928,-0.033600000000000005,-0.127,0.26504347826086955,-0.012695652173913042,2.838478260869565,2.0,15.4825,0.43875000000000003,1.0,99.92500000000001,120.0,1,motorway,3,2,40.478302,-3.405552,0.894,98.5,D1,Drowsy,motor
209,98.6,40.476631,-3.407943,571.7,6,5,231.0,1.055,1,2,0,1.0,-0.014444444444444446,-0.004222222222222222,0.006666666666666666,-0.013888888888888888,-0.002111111111111111,0.005,-1.5498888888888889,-0.034555555555555555,-0.1811111111111111,0.3987727272727273,-0.04063636363636364,2.8051363636363638,2.0,15.11,0.5516666666666667,1.0,98.76666666666665,120.0,1,motorway,3,2,40.478123,-3.405776,8.914,99.1,D1,Drowsy,motor
211,98.2,40.476315,-3.408463,574.1,6,5,233.1,2.109,0,2,0,1.0,-0.0076,0.0147,0.0023,-0.009600000000000001,0.013600000000000001,0.0019,-1.559,-0.034499999999999996,-0.183,0.21826086956521737,-0.04778260869565217,2.864478260869565,2.0,25.99285714285714,0.9528571428571428,2.0,98.2,120.0,1,motorway,3,2,40.476631,-3.407944,1.374,98.2,D1,Drowsy,motor
216,98.4,40.47562,-3.409763,572.9,6,5,237.3,2.461,2,2,0,1.0,-0.0185,-0.0123,0.0019999999999999996,-0.016800000000000002,-0.0123,0.0010999999999999998,-1.5779999999999998,-0.0373,-0.2065,0.6320370370370371,0.041296296296296296,2.766296296296296,2.0,27.305714285714284,1.0014285714285713,2.0,98.20000000000002,120.0,1,motorway,3,2,40.476315,-3.408463,5.079,98.4,D1,Drowsy,motor
218,98.5,40.475361,-3.410304,573.6,6,5,238.7,1.406,2,2,0,1.0,-0.0158,0.00010000000000000026,-0.006,-0.0155,0.00020000000000000025,-0.0039,-1.5774000000000001,-0.0235,-0.2042,0.910888888888889,-0.030629629629629628,2.799222222222222,2.0,26.038333333333338,0.9516666666666667,1.3333333333333333,98.53333333333335,120.0,1,motorway,3,2,40.475487,-3.410046,0.921,98.6,D1,Drowsy,motor
219,99.2,40.475243,-3.410581,573.6,6,5,239.1,1.055,2,2,0,1.0,-0.0086,-0.0015,-0.010199999999999999,-0.008,0.0002999999999999999,-0.0123,-1.5657999999999999,-0.0241,-0.20389999999999997,1.0224285714285715,-0.04089285714285714,2.774607142857143,1.8571428571428572,25.59142857142857,0.9299999999999999,1.0,99.0,120.0,1,motorway,3,2,40.475361,-3.410304,1.179,99.2,D1,Drowsy,motor
222,99.5,40.47488,-3.41141,573.8,6,5,242.9,3.164,0,2,0,1.0,-0.015,-0.006,0.0063,-0.014599999999999998,-0.0047,0.0064,-1.5794000000000001,-0.057699999999999994,-0.2379,0.0,0.0,2.5532,0.0,-1.0,-1.0,1.0,99.0125,120.0,1,motorway,3,1,40.475121,-3.410864,1.298,98.2,D1,Drowsy,motor
223,99.9,40.474773,-3.411696,574.3,6,5,244.0,2.812,0,2,0,1.0,-0.014599999999999998,-0.016300000000000002,0.0042,-0.011300000000000001,-0.0137,0.0038,-1.5783,-0.040799999999999996,-0.2375,-0.07304000000000001,-0.01084,2.78604,0.64,-1.0,-1.0,1.0,99.75,120.0,1,motorway,3,1,40.47488,-3.41141,0.849,99.5,D1,Drowsy,motor
224,100.3,40.47467,-3.412,574.7,6,5,244.7,1.758,0,2,0,1.0,-0.0183,-0.0359,-0.0009000000000000001,-0.0225,-0.0365,0.0006999999999999999,-1.5801,-0.0063,-0.22549999999999998,-0.04856666666666667,0.07073333333333333,2.8417000000000003,2.0,2.5814285714285714,-0.7342857142857142,1.0,100.18571428571428,120.0,1,motorway,3,1,40.474773,-3.411696,0.549,99.9,D1,Drowsy,motor
226,99.9,40.474457,-3.412588,575.3,6,5,244.3,0.352,0,2,0,1.0,-0.0126,0.013900000000000001,0.0024000000000000002,-0.011300000000000001,0.0126,0.0024000000000000002,-1.5704,-0.0056,-0.20469999999999997,0.1591818181818182,0.004045454545454546,2.758590909090909,2.0,-1.0,-1.0,1.0,100.11428571428573,120.0,1,motorway,3,1,40.47467,-3.412,1.189,100.4,D1,Drowsy,motor
228,100.0,40.474247,-3.413167,577.2,6,5,246.1,1.758,0,2,0,1.0,-0.0118,0.005599999999999999,-0.011899999999999999,-0.014599999999999998,0.0064,-0.010499999999999999,-1.5732,-0.027100000000000003,-0.20549999999999996,0.21057692307692305,0.009346153846153846,2.7891153846153847,2.0,-1.0,-1.0,1.0,100.225,120.0,1,motorway,3,1,40.474457,-3.412588,1.551,100.6,D1,Drowsy,motor
235,98.9,40.473625,-3.415242,582.9,6,5,251.4,1.406,0,3,0,1.0,0.0009000000000000001,-0.0279,-0.004,0.0040999999999999995,-0.0236,-0.0016999999999999997,-1.5842,-0.0246,-0.2157,0.15459259259259261,-0.04051851851851852,2.675,2.0,21.87,0.8,2.0,98.61428571428573,120.0,1,motorway,3,1,40.474247,-3.413167,6.918,97.9,D1,Drowsy,motor
237,98.0,40.473476,-3.415862,583.1,6,5,252.1,0.703,0,3,0,1.0,-0.00039999999999999964,-0.007899999999999999,-0.0051,0.0004999999999999999,-0.0051,-0.0048000000000000004,-1.5645,-0.0043,-0.197,0.1533103448275862,0.02710344827586207,2.7055172413793107,1.9655172413793103,22.531666666666666,0.8283333333333333,2.0,98.0,120.0,1,motorway,3,1,40.473625,-3.415242,1.758,98.0,D1,Drowsy,motor
239,97.1,40.473331,-3.416484,583.5,6,5,252.1,0.352,1,3,0,1.0,-0.01,0.0007777777777777778,-0.00022222222222222204,-0.005111111111111111,0.00022222222222222223,0.00022222222222222231,-1.5499999999999998,0.022555555555555554,-0.16322222222222224,0.4352272727272727,-0.020772727272727273,2.738590909090909,2.0,23.485,0.8683333333333333,2.0,97.26666666666665,120.0,1,motorway,3,1,40.473476,-3.415862,1.501,97.6,D1,Drowsy,motor
241,96.7,40.47319,-3.417103,582.5,6,5,251.7,1.055,1,3,0,1.0,-0.0092,0.0060999999999999995,0.0079,-0.0077,0.0054,0.009600000000000001,-1.5602,0.0127,-0.1404,0.42184615384615387,-0.049576923076923074,2.7335,2.0,25.026,0.932,2.0,96.62,120.0,1,motorway,3,1,40.473331,-3.416484,1.446,96.5,D1,Drowsy,motor
243,96.0,40.473042,-3.417717,584.8,6,5,251.7,0.0,1,3,0,1.0,-0.0057272727272727275,-0.006454545454545455,0.004272727272727273,-0.004636363636363636,-0.008272727272727272,0.0036363636363636364,-1.5607272727272727,0.012636363636363635,-0.1262727272727273,0.42013636363636364,-0.0445,2.370681818181818,1.5454545454545454,16.67833333333333,0.305,1.3333333333333333,96.0,120.0,1,motorway,3,1,40.47319,-3.417103,2.006,96.0,D1,Drowsy,motor
251,97.8,40.472462,-3.420162,580.5,6,5,251.4,0.703,1,4,0,1.0,-0.0211,-0.0007999999999999997,-0.0206,-0.018,-0.0015,-0.020999999999999998,-1.5546,0.0355,-0.08349999999999999,0.4306666666666667,-0.09400000000000001,2.783962962962963,2.0,33.60333333333333,1.2416666666666667,1.0,97.63333333333333,120.0,1,motorway,3,1,40.472973,-3.41801,7.158,97.8,D1,Drowsy,motor
