t_10hz_mean,timestamp_mean,speed_kmh_mean,lat_mean,lon_mean,alt_mean,vert_acc_mean,horiz_acc_mean,course_mean,difcourse_mean,hdop_mean,vdop_mean,pdop_mean,active_mean,acc_x_mean,acc_y_mean,acc_z_mean,acc_x_kf_mean,acc_y_kf_mean,acc_z_kf_mean,roll_mean,pitch_mean,yaw_mean,x_lane_mean,phi_mean,road_width_mean,lane_state_mean,dist_front_mean,ttc_front_mean,num_vehicles_mean,gps_speed_mean,max_speed_mean,speed_rel_mean,num_lanes_mean,lat_osm_mean,lon_osm_mean,osm_delay_mean,gps_speed_osm_mean,speed_ratio_mean,label
3799.5,379.95,115.39395833333333,40.56400495,-3.512754272083333,676.441875,5.34,5.0,301.10612499999996,3.1599066666666666,0.27875,1.67125,0.0,1.0,-0.014884583333333333,-0.0002262499999999997,-0.006585833333333333,-0.014892083333333334,-0.00019291666666666632,-0.006579166666666668,-1.5574654166666668,-0.016013750000000004,-2.0592120833333336,0.10215624999999999,0.01971875,2.8182670833333336,1.9825,0.21017500000000003,-0.8761208333333333,0.08958333333333333,115.3565,90.04041666666667,1.0958333333333334,2.2295833333333333,40.56326978333333,-3.5100627129166666,3.659015416666666,114.82541666666667,0.5970392592592593,0
4059.5,405.95,112.63970833333336,40.56736195125,-3.5205148333333334,664.8169166666667,5.175833333333333,5.0,299.1575416666667,3.1851129166666667,0.3229166666666667,1.6454166666666667,0.0,1.0,-0.015010833333333333,0.00025249999999999985,-0.007460833333333333,-0.014995,0.00024624999999999934,-0.007476666666666666,-1.55001875,-0.014412083333333332,-2.2626887499999997,0.08935125,0.015405833333333336,2.7796162499999997,1.9783333333333333,1.2678875,-0.7333833333333333,0.19916666666666666,112.53700000000002,90.04041666666667,1.0958333333333334,2.22375,40.56678651666667,-3.518022210416667,3.485390833333333,112.51237499999998,0.5664364814814816,0
3966.5016666666666,396.6501666666667,105.21796089325845,40.56823111735497,-3.5221511901134788,651.6340860644788,5.700552611163809,10.693683061812001,284.7835691850356,2.881274560151993,0.07833333333333334,1.3904166666666666,0.0,0.9716666666666667,-0.013427916666666668,0.0009024999999999992,-0.007208750000000001,-0.013641666666666668,0.0007658333333333334,-0.007325416666666667,-1.5499541666666667,-0.019045,-2.3045287499999993,-0.1499383333333333,-0.24278916666666664,2.4560904166666666,1.6179166666666667,1.7859041666666666,-0.6658499999999999,0.24166666666666667,107.12370833333333,89.31666666666666,1.1066666666666667,2.131666666666667,40.56614647855929,-3.523553243333951,3.028573106996122,106.8324606053096,1.1630869148772371,0
3645.6183333333333,364.56183333333337,102.09546089325845,40.57136385485497,-3.527866894696812,638.6318777311453,5.631385944497143,10.693683061812001,267.8107775183689,2.61069497681866,-0.037083333333333336,1.2766666666666666,0.0,0.9716666666666667,-0.01258375,-8.541666666666669e-05,-0.006074166666666666,-0.012771666666666667,-0.000323333333333334,-0.006137083333333333,-1.5527012500000001,-0.013322083333333335,-2.18292125,-0.20944833333333326,-0.24199958333333338,2.4580954166666666,1.55125,1.7859041666666666,-0.6658499999999999,0.23875,104.005,89.2375,1.0908333333333333,2.1220833333333333,40.56918332772595,-3.5303943325006175,1.9485889403294554,103.37708560530962,1.1293511741364963,0
3324.735,332.4735,99.68383589325843,40.573906189438304,-3.531918365530146,629.2864610644787,5.44805261116381,10.693683061812001,251.19306918503557,2.25856622681866,0.11291666666666667,1.1766666666666667,0.0,0.9716666666666667,-0.011748333333333333,-0.0021041666666666665,-0.005125833333333334,-0.011830416666666666,-0.00231,-0.005186250000000001,-1.5588320833333333,-0.015317916666666665,-1.9987416666666664,-0.12767583333333338,-0.24741541666666672,2.5278224999999996,1.4925,1.7859041666666664,-0.66585,0.23833333333333334,101.57466666666666,89.2375,1.0908333333333333,2.01375,40.57176969939262,-3.5345652025006182,1.9660693569961218,100.96537727197628,1.1025553408031632,0
3003.8516666666665,300.3851666666667,98.21129422659178,40.57573566318831,-3.5342721730301463,624.7696277311454,5.37305261116381,10.693683061812001,228.5756108517022,1.8410828934853263,0.11166666666666666,1.2316666666666667,0.04583333333333333,0.9716666666666667,-0.010282083333333332,0.0004195833333333334,-0.0025670833333333335,-0.010324583333333335,0.00022666666666666676,-0.0026208333333333335,-1.5641391666666666,-0.0017612500000000013,-1.7013958333333334,-0.15197083333333336,-0.2504220833333333,2.5249412500000004,1.4708333333333334,1.7859041666666666,-0.6658499999999999,0.23833333333333334,100.12470833333334,89.00416666666666,1.0441666666666667,1.9520833333333334,40.57373768314262,-3.5370838666672846,1.882337690329455,99.32925227197627,1.0892101556179776,0
2682.9683333333332,268.2968333333333,97.05129422659178,40.57647333860498,-3.5354357917801456,624.1222527311454,5.264719277830476,10.693683061812001,204.72523585170222,1.6962353934853263,0.15333333333333332,1.5029166666666667,0.15416666666666667,0.9716666666666667,-0.009882916666666667,0.0007958333333333336,-0.0029716666666666667,-0.009935833333333335,0.0006216666666666666,-0.0029825,-1.5673475000000001,-0.006139166666666667,-1.409755,-0.13901333333333335,-0.2524883333333333,2.5214145833333332,1.4695833333333332,1.7859041666666666,-0.6658499999999999,0.23916666666666667,98.989625,88.78333333333333,1.0,1.8879166666666667,40.57462925897595,-3.538360084167284,1.7516072736627886,98.12316893864295,1.0791749704327926,0
2362.085,236.20850000000002,94.49083589325845,40.576343701938306,-3.5351879301134788,624.3668777311453,5.263052611163809,10.693683061812001,186.12811085170222,1.713820810151993,0.245,1.7666666666666666,0.2625,0.9716666666666667,-0.009820416666666668,-1.250000000000015e-05,-0.0028258333333333334,-0.009936666666666668,-0.0001733333333333331,-0.0028625,-1.5660783333333332,-0.014565833333333333,-1.1491270833333331,-0.09108583333333338,-0.2630554166666667,2.516265833333333,1.4716666666666667,1.7859041666666666,-0.6658499999999999,0.24125,96.37904166666667,88.78333333333333,1.0,1.8745833333333333,40.57465502480928,-3.5383722133339512,1.5013035236627887,95.76196060530961,1.0507254333957556,1
2041.2016666666666,204.12016666666668,91.24141922659179,40.57526197818831,-3.5334292259468127,626.3786277311453,5.117219277830476,10.693683061812001,171.30156918503556,1.792612060151993,0.35375,2.245833333333333,0.37083333333333335,0.9716666666666667,-0.010149583333333333,0.00018249999999999996,-0.001604166666666667,-0.010276666666666667,-3.208333333333332e-05,-0.0016225,-1.5696691666666667,-0.0182625,-0.8709674999999999,-0.052539166666666644,-0.27070625000000004,2.5170320833333335,1.4716666666666667,1.7859041666666666,-0.6658499999999999,0.24083333333333334,93.13987499999999,88.78333333333333,1.0,1.9491666666666667,40.573863784809284,-3.537077301667284,1.4694764403294553,92.68454393864295,1.014620803766126,1
1720.3183333333334,172.03183333333334,89.72504422659178,40.573094661521644,-3.5303952463634785,632.3290443978121,5.208885944497143,10.693683061812001,153.88269418503555,2.090114560151993,0.4166666666666667,2.828333333333333,0.4791666666666667,0.9716666666666667,-0.0106025,0.0003445833333333334,-0.00133625,-0.010723333333333333,0.00012541666666666672,-0.0013529166666666668,-1.5792283333333335,-0.0066416666666666655,-0.5214841666666667,-0.05951166666666668,-0.27081083333333333,2.5222204166666664,1.4541666666666666,0.8628125,-0.7536208333333334,0.185,91.721875,88.875,1.0183333333333333,2.0391666666666666,40.571939966475945,-3.534178732917284,1.6716497736627887,91.05283560530961,0.9967955259883483,1
1399.435,139.9435,90.38075255992511,40.5702352369383,-3.5259799605301456,642.518544397812,5.3605526111638095,10.693683061812001,131.86898585170223,2.20906497681866,0.42083333333333334,3.295,0.5125,0.9716666666666667,-0.010735416666666667,0.0011066666666666666,-0.001352916666666667,-0.010833333333333334,0.0008683333333333332,-0.0013333333333333333,-1.58686625,-0.007980833333333335,-0.1777991666666667,-0.017455833333333313,-0.26796624999999996,2.5593545833333335,1.4583333333333333,0.28189166666666665,-0.8629375,0.10625,92.38391666666666,88.875,1.0183333333333333,2.1475,40.569102798142616,-3.5298459412506173,1.6734718569961218,91.66916893864294,1.0040811741364966,1
1297.5,129.75,94.91333333333333,40.56932066833333,-3.5257911141666667,656.160625,4.799166666666666,5.0,124.13508333333334,2.568280833333333,0.7170833333333333,3.9458333333333333,0.5125,1.0,-0.011425833333333333,-0.0009550000000000007,-0.0010220833333333332,-0.011425,-0.0009999999999999994,-0.0009416666666666666,-1.5921879166666668,-0.008582083333333332,0.027751250000000005,0.25655291666666663,-0.007459166666666669,2.8936808333333337,1.75,-0.4991958333333333,-0.9643041666666666,0.03875,94.92145833333333,90.09166666666667,1.0183333333333333,2.3070833333333334,40.56984759,-3.526370804583333,1.6780333333333333,94.68995833333334,1.053615925925926,1
1557.5,155.75,97.12704166666667,40.56618686833334,-3.51944751875,669.4694166666667,4.786666666666667,5.0,120.77191666666666,2.7572600000000005,0.8254166666666667,4.3375,0.5333333333333333,1.0,-0.012153333333333334,0.0004079166666666666,-0.002216666666666667,-0.012199166666666665,0.00036708333333333276,-0.0021149999999999997,-1.58973625,-0.003671666666666665,0.15527999999999997,0.304485,-0.009268749999999997,2.9131933333333335,1.8133333333333332,-0.4991958333333334,-0.9643041666666666,0.03875,97.13524999999998,90.09166666666667,1.0391666666666666,2.3329166666666667,40.56666654,-3.5203423550000004,2.2511558333333337,96.93741666666666,1.0782126851851852,1
1817.5,181.75,97.26024999999998,40.56340495333334,-3.5128812775000005,680.893375,4.879166666666666,5.0,118.11645833333333,2.841180833333333,0.8254166666666667,4.75,0.6416666666666667,1.0,-0.012306250000000001,0.0003945833333333328,-0.0034629166666666667,-0.012329166666666665,0.00032791666666666635,-0.0033745833333333336,-1.5855625000000002,-0.00525833333333333,0.2542054166666667,0.29239,-0.008161666666666668,2.848864583333333,1.84375,0.9513416666666664,-0.8707083333333333,0.075,97.27604166666667,90.09166666666667,1.0391666666666666,2.3329166666666667,40.56388588666667,-3.514179575,2.96088625,96.95666666666666,1.0796927777777778,1
2077.5,207.75,96.19225,40.560687539999996,-3.5063473437500003,690.035875,4.995833333333334,5.0,119.88145833333333,2.9432745833333334,0.8704166666666666,5.120833333333334,0.7291666666666666,1.0,-0.012228750000000002,5.0416666666666526e-05,-0.004590833333333334,-0.01219125,2.7499999999999655e-05,-0.00454375,-1.5811929166666667,-0.006659999999999998,0.33182375,0.2800841666666667,-0.003014583333333336,2.8309929166666667,1.9070833333333332,0.9513416666666665,-0.8707083333333333,0.075,96.213875,90.09166666666667,1.0391666666666666,2.3329166666666667,40.56119654125,-3.5076938704166665,3.143584166666667,95.86333333333333,1.0678261111111111,1
2337.5,233.75,95.48845833333334,40.55776726791667,-3.5002056408333337,695.2753333333334,4.8875,5.0,124.42283333333333,2.941954166666667,0.9329166666666666,5.270833333333333,0.7291666666666666,1.0,-0.012157916666666668,4.041666666666661e-05,-0.004437916666666666,-0.012156666666666668,-6.416666666666658e-05,-0.004436249999999999,-1.5757716666666666,-0.008732499999999999,0.42319916666666674,0.3236404166666667,0.00039124999999999945,2.833860833333333,1.9133333333333333,0.9513416666666668,-0.8707083333333333,0.07625,95.5055,90.09166666666667,1.0391666666666666,2.3329166666666667,40.55839545916667,-3.501593244166667,3.3951258333333336,95.17608333333332,1.0600062037037037,1
2597.5,259.75,95.53804166666667,40.55450921,-3.4946210179166672,696.9854583333333,4.92,5.0,129.10575000000003,2.7575670833333334,0.9495833333333333,5.454166666666667,0.7291666666666666,1.0,-0.012927083333333334,-0.00013041666666666684,-0.0041425,-0.012834583333333335,-0.0001220833333333335,-0.004149583333333333,-1.5717141666666667,-0.007553333333333334,0.5436191666666667,0.3335933333333334,0.0013212500000000012,2.855034166666667,1.9120833333333334,0.9513416666666665,-0.8707083333333333,0.09833333333333333,95.55595833333332,89.74166666666666,1.0391666666666666,2.3270833333333334,40.55523173416667,-3.4959711866666665,3.487170416666667,95.38604166666666,1.0725608333333332,1
2857.5,285.75,94.78020833333333,40.5511453175,-3.4893099216666665,697.7661666666665,4.9575,5.0,127.82108333333332,2.9699879166666667,0.8870833333333333,5.691666666666666,0.7291666666666666,1.0,-0.012945833333333333,-0.0010933333333333337,-0.00475625,-0.012849583333333333,-0.0010495833333333336,-0.00475375,-1.56965125,-6.750000000000182e-05,0.71859125,0.32175875,0.00031291666666666273,2.8675995833333334,1.9125,1.8880041666666667,-0.7989666666666667,0.16083333333333333,94.79204166666666,89.94583333333334,1.08,2.2570833333333336,40.55185035666667,-3.49064845125,3.4554804166666666,94.62766666666667,1.062191388888889,1
3117.5,311.75,94.82545833333333,40.548222305,-3.4835201445833333,695.8843333333333,4.9158333333333335,5.0,120.68254166666665,2.791282083333333,0.8704166666666666,5.65,0.7291666666666666,1.0,-0.012629999999999999,0.0006562499999999999,-0.00488875,-0.012552916666666667,0.0006695833333333332,-0.0049029166666666665,-1.5660695833333333,-0.00597,0.9073083333333333,0.34775,-0.0004012500000000004,2.8743266666666667,1.9325,4.265954166666667,-0.6430458333333333,0.23333333333333334,94.82066666666665,89.85416666666667,1.0616666666666668,2.1670833333333333,40.548678378750004,-3.484940280416666,3.3255241666666664,94.60912499999999,1.0636708333333336,1
3377.5,337.75,95.80091666666667,40.54570194083333,-3.4774121300000003,691.1626666666666,4.849166666666667,5.0,119.22770833333334,2.425102916666667,0.895,5.5625,0.6916666666666667,1.0,-0.01256625,-0.0005170833333333333,-0.004713333333333334,-0.01249625,-0.0005362500000000004,-0.004742083333333333,-1.5618629166666667,-0.013990416666666667,1.0333025,0.37247749999999996,-0.008230000000000001,2.8876883333333336,1.93,3.7809708333333343,-0.6777166666666666,0.20583333333333334,95.80495833333333,89.85416666666667,1.0616666666666668,2.05875,40.54614813083333,-3.478959454166667,3.4637700000000002,95.58245833333334,1.074509259259259,1
3637.5,363.75,96.45570833333333,40.54332689291667,-3.4712024079166666,684.1988333333334,4.706666666666667,5.0,116.825625,2.0155479166666668,0.8579166666666667,5.470833333333333,0.6916666666666667,1.0,-0.012464166666666667,-2.916666666666623e-06,-0.004379583333333333,-0.0124175,-4.083333333333337e-05,-0.004395833333333333,-1.5585025,-0.014964166666666667,1.2026041666666667,0.37204375,-0.0109225,2.874779583333333,1.9866666666666666,3.76515,-0.6787416666666667,0.20291666666666666,96.47475,89.85416666666667,1.0616666666666668,1.9633333333333334,40.5437539525,-3.472800715833334,3.5063537500000006,96.24233333333332,1.081784722222222,1
3834.15,383.415,95.56433333333334,40.540712561250004,-3.463975678333333,674.6574583333332,4.965,7.45,116.86954166666668,1.6229533333333332,0.7479166666666667,5.320833333333334,0.6916666666666667,1.0,-0.01105125,-0.0007687500000000004,-0.0034258333333333332,-0.01125625,-0.0005241666666666665,-0.0034383333333333336,-1.5531791666666668,-0.020702500000000002,1.25596375,0.23697916666666666,-0.12064583333333331,2.72045,1.8491666666666666,3.76515,-0.6787416666666667,0.20291666666666666,96.42154166666667,89.35416666666667,1.0408333333333333,1.96125,40.54062455333333,-3.4672173020833337,3.4164720833333337,95.91399999999999,1.0718805555555555,1
3545.116666666667,354.51166666666666,91.48103579373698,40.536037805139166,-3.454541432647242,662.4237748552704,5.182083333333333,10.635,136.1907412324778,1.442536014496374,0.50125,4.716666666666667,0.5875,1.0,-0.009910416666666668,0.0002225000000000001,-0.001192916666666667,-0.01044,0.0007549999999999997,-0.0012100000000000001,-1.5536787499999998,-0.016812499999999998,1.17454375,0.033543749999999976,-0.26116249999999996,2.5454333333333334,1.625,4.244770833333334,-0.6025666666666666,0.28,93.47025,86.6808473081386,1.0408333333333333,1.9225,40.53513104605197,-3.459631505609796,2.8185010458628503,92.47905596683705,1.0527452530396944,1
3256.0833333333335,325.60833333333335,92.79624412707031,40.532287162639165,-3.446937379730575,652.4538998552705,5.1745833333333335,10.635,157.55874123247776,1.3714989311630406,0.39375000000000004,4.2375,0.4791666666666667,1.0,-0.00979375,-0.00013041666666666662,-0.0006491666666666666,-0.01042625,0.00040416666666666666,-0.0006450000000000002,-1.5577770833333333,-0.01701583333333333,1.0989741666666668,-0.0242516666666666,-0.25685458333333333,2.5535987500000004,1.5995833333333334,5.16705,-0.5402125,0.3695833333333333,94.85225,87.76418064147192,1.0408333333333333,1.9483333333333333,40.5312048243853,-3.451720181026463,2.6113906291961833,93.70930596683705,1.0548959474841388,1
2967.05,296.705,93.70528579373699,40.52960659180584,-3.4404888084805756,646.1331081886036,5.33375,10.635,173.95524123247782,1.5390793478297076,0.28375000000000006,3.64125,0.37083333333333335,1.0,-0.009219583333333333,0.0007833333333333331,-0.0008124999999999999,-0.009836666666666667,0.0013195833333333332,-0.0007958333333333335,-1.5585233333333335,-0.012217083333333333,1.0549616666666664,-0.044058750000000015,-0.25589958333333335,2.5567624999999996,1.5879166666666666,7.590595833333333,-0.4061083333333333,0.43291666666666667,95.72029166666667,88.84751397480527,1.0408333333333333,1.95625,40.52832453730197,-3.4450857906097965,2.49557729586285,94.69109763350372,1.05244867896562,1
2678.016666666667,267.8016666666667,93.01332746040364,40.527895535972505,-3.4350425222305754,640.8937331886036,5.48375,10.635,189.81378289914446,1.8856343478297075,0.29208333333333336,3.1641666666666666,0.2625,1.0,-0.009425000000000001,-0.0006545833333333335,-0.0012116666666666664,-0.010086666666666667,-0.00017083333333333363,-0.001207916666666667,-1.5569754166666667,-0.01392875,0.9439908333333333,-0.03637749999999997,-0.24732249999999997,2.558437083333333,1.58875,9.3162875,-0.23282083333333334,0.5158333333333334,94.99458333333334,89.60584730813859,1.0408333333333333,1.9620833333333334,40.52640306438531,-3.439424210609796,2.402051879196183,94.26684763350373,1.0286832622989535,1
2388.983333333333,238.89833333333334,92.55424412707032,40.52728194638917,-3.430305311397242,635.823941521937,5.58375,10.635,207.49299123247778,1.8296593478297074,0.20833333333333337,2.7891666666666666,0.15416666666666667,1.0,-0.00943,0.0006591666666666667,-0.0006200000000000002,-0.010064583333333333,0.0011508333333333334,-0.0005941666666666668,-1.5583183333333332,-0.015206666666666665,0.8338008333333333,-0.06275958333333335,-0.23581416666666669,2.560287083333333,1.5908333333333333,12.659175,-0.0014083333333333315,0.5979166666666667,94.53675,89.40584730813859,1.0008333333333332,1.9820833333333334,40.525654914385306,-3.434594028526463,2.34672354586285,93.80201430017038,1.0254893734100645,2
2099.95,209.995,91.56624412707032,40.52727040138917,-3.4268944901472422,634.002316521937,5.800416666666667,10.635,227.22290789914445,1.7515697644963741,0.1841666666666667,2.4454166666666666,0.04583333333333333,1.0,-0.00914375,0.00034166666666666655,0.00017583333333333313,-0.009757916666666666,0.0008766666666666667,0.00020124999999999966,-1.5619779166666665,-0.016729166666666666,0.6776749999999999,-0.07634708333333329,-0.23053958333333333,2.5537154166666665,1.5925,12.418354166666667,0.012025000000000006,0.6175,93.563875,89.40168064147193,1.0,1.9825,40.52561158438531,-3.4309514426931296,2.202714379196183,92.82805596683706,1.0145536326693236,2
1810.9166666666667,181.09166666666667,90.28049412707031,40.52728927888917,-3.4252142476472422,635.492316521937,5.88375,10.635,246.70344956581113,1.7455651811630408,0.18250000000000005,2.1120833333333335,0.0,1.0,-0.008074583333333333,0.0006912499999999999,-0.0010979166666666665,-0.008732499999999999,0.0012083333333333332,-0.0010541666666666668,-1.562225416666667,-0.012602083333333331,0.5090883333333333,-0.10866250000000001,-0.22526124999999997,2.550625,1.5954166666666667,14.360416666666667,0.19360416666666674,0.7333333333333333,92.2795,89.40168064147193,1.0,1.9825,40.525633172718635,-3.428735737276463,2.142023129196183,91.48143096683707,1.0002675215582126,2
1521.8833333333334,152.18833333333333,90.07007746040365,40.52730042805584,-3.425287508897242,635.4913998552704,6.027916666666667,10.635,266.1918245658111,1.8012322644963743,0.14958333333333337,1.925,0.0,1.0,-0.008000833333333332,0.0014500000000000001,-0.001578333333333333,-0.008648749999999998,0.0019737500000000002,-0.0015420833333333339,-1.5597170833333334,-0.008277083333333332,0.33915666666666666,-0.13881,-0.22247625,2.5685350000000002,1.565,15.637425,0.3107125,0.8241666666666667,92.13691666666666,89.40168064147193,1.0,1.9825,40.52564791980197,-3.4277774918597963,2.50872729586285,91.15755596683705,0.9979295585952499,2
1232.85,123.285,89.86270246040364,40.527307768055834,-3.427251422230576,634.572816521937,6.209583333333334,10.635,285.6650328991445,1.7731051811630407,0.09250000000000004,1.74125,0.0,1.0,-0.009252916666666666,0.0011312499999999997,-0.0006341666666666668,-0.00995875,0.0016299999999999997,-0.0006095833333333334,-1.5572208333333333,-0.005035416666666666,0.16820499999999997,-0.12662916666666668,-0.2199904166666666,2.58638875,1.5654166666666667,20.8548,0.5574374999999999,0.8929166666666667,91.87125,88.94668064147193,0.99,1.9675,40.52565668396864,-3.429043418526463,2.26888479586285,91.94293096683705,0.49276613266932384,2
