t_sec,speed_kmh,lat,lon,alt,vert_acc,horiz_acc,course,difcourse,hdop,vdop,pdop,active,acc_x,acc_y,acc_z,acc_x_kf,acc_y_kf,acc_z_kf,roll,pitch,yaw,x_lane,phi,road_width,lane_state,dist_front,ttc_front,num_vehicles,gps_speed,max_speed,speed_rel,road_type_osm,num_lanes,lane_id,lat_osm,lon_osm,osm_delay,gps_speed_osm,driver,behavior,road_type
39,104.8,40.504097,-3.367315,607.2,3,5,237.3,0.703,0,0,0,1.0,-0.010499999999999999,-0.0076,0.0071,-0.0093,-0.0052,0.0129,-1.5694000000000001,0.0089,0.3553,0.2283913043478261,-0.009695652173913044,3.2728260869565218,1.9565217391304348,67.4375,2.3125,2.0,104.9,120.0,1,motorway,3,1,40.504238,-3.36703,0.811,104.8,D4,Aggressive,motor
40,106.7,40.503952,-3.367609,605.9,3,5,237.3,0.0,0,0,0,1.0,0.005700000000000002,-0.0158,-0.028699999999999996,0.0024000000000000002,-0.0103,-0.0305,-1.562,-0.0068000000000000005,0.3315,0.21707407407407406,0.012555555555555554,3.259592592592593,1.8148148148148149,57.66,1.96,1.3333333333333333,106.06666666666666,120.0,1,motorway,3,1,40.504097,-3.367315,0.529,106.7,D4,Aggressive,motor
42,107.7,40.503807,-3.367906,605.3,3,5,237.3,0.0,0,0,0,1.0,0.019899999999999998,-0.005299999999999999,-0.014099999999999998,0.0159,-0.0052,-0.0126,-1.5731,0.0083,0.2914,0.2906153846153846,0.010807692307692308,3.1028076923076924,1.8846153846153846,41.974999999999994,1.385,2.0,109.125,120.0,1,motorway,3,1,40.503807,-3.367907,0.59,109.6,D4,Aggressive,motor
42,109.6,40.503662,-3.368212,605.0,3,5,237.0,0.352,0,0,0,1.0,0.019899999999999998,-0.005299999999999999,-0.014099999999999998,0.0159,-0.0052,-0.0126,-1.5731,0.0083,0.2914,0.2906153846153846,0.010807692307692308,3.1028076923076924,1.8846153846153846,41.974999999999994,1.385,2.0,109.125,120.0,1,motorway,3,1,40.503807,-3.367907,0.59,109.6,D4,Aggressive,motor
43,109.4,40.503513,-3.368512,605.2,3,5,237.3,0.352,0,0,0,1.0,-0.028199999999999996,-0.0077,0.0033999999999999994,-0.0236,-0.0036,0.005,-1.5775000000000001,0.0075,0.27390000000000003,0.37427999999999995,-0.01736,3.23784,1.88,36.4,1.1966666666666665,2.0,109.46666666666665,120.0,1,motorway,3,1,40.503662,-3.368212,0.623,109.4,D4,Aggressive,motor
44,110.7,40.503365,-3.368829,604.2,3,5,237.3,0.352,0,0,0,1.0,-0.0248,-0.0196,-0.0693,-0.0279,-0.0231,-0.0671,-1.5591,0.024,0.26080000000000003,0.37129166666666663,-0.0205,3.2614583333333336,1.75,29.495,0.9625,2.0,110.375,120.0,1,motorway,3,1,40.503513,-3.368513,0.561,110.7,D4,Aggressive,motor
45,109.2,40.503216,-3.369133,603.2,3,5,237.3,0.0,0,0,0,1.0,-0.017,0.0048000000000000004,-0.0348,-0.0155,0.0063,-0.0355,-1.5176,0.0155,0.2439,-0.07895238095238095,-0.08071428571428571,3.968,1.5238095238095237,22.2075,0.7275,2.0,109.575,120.0,1,motorway,3,1,40.503365,-3.368829,0.653,109.2,D4,Aggressive,motor
47,106.0,40.502926,-3.369728,601.8,3,5,237.0,0.352,0,0,0,1.0,-0.015,-0.0097,-0.11599999999999999,-0.016300000000000002,-0.008900000000000002,-0.1082,-1.4633,0.0099,0.2171,0.19366666666666668,0.051000000000000004,3.4924444444444442,1.9444444444444444,12.76,0.43333333333333335,2.0,106.46666666666665,120.0,1,motorway,3,1,40.503216,-3.369134,1.51,106.0,D4,Aggressive,motor
48,100.1,40.502781,-3.370012,601.4,3,5,237.3,0.352,0,0,0,1.0,-0.014799999999999999,-0.0027,0.0499,-0.0063,-0.0031,0.0317,-1.4303000000000001,0.0064,0.20550000000000002,0.19392592592592592,0.007740740740740741,3.4210370370370367,2.0,10.836666666666666,0.37666666666666665,2.0,104.03333333333335,120.0,1,motorway,3,1,40.502926,-3.369728,1.038,100.1,D4,Aggressive,motor
50,98.7,40.502525,-3.370551,600.9,3,5,237.3,0.0,0,0,0,1.0,-0.0264,-0.0191,0.046200000000000005,-0.016599999999999997,-0.0161,0.0492,-1.5408,0.0079,0.18719999999999998,0.15958333333333333,-0.0060416666666666665,3.217625,1.8333333333333333,9.09,0.3333333333333333,4.0,97.86666666666667,120.0,1,motorway,3,1,40.502651,-3.370281,0.565,98.7,D4,Aggressive,motor
51,99.6,40.502392,-3.370818,600.9,4,5,237.3,0.0,0,0,0,1.0,-0.0063,-0.0079,-0.0172,-0.0091,-0.0089,-0.0107,-1.5659,0.0167,0.18309999999999998,0.15477272727272726,0.018500000000000003,3.275227272727273,1.8636363636363635,8.7325,0.315,4.0,99.375,120.0,1,motorway,3,1,40.502525,-3.370551,0.683,99.6,D4,Aggressive,motor
52,100.4,40.502262,-3.371092,601.0,4,5,237.0,0.352,0,0,0,1.0,-0.0086,-0.016599999999999997,-0.006899999999999998,-0.0086,-0.0157,-0.011699999999999999,-1.5565,0.029699999999999997,0.1859,0.015777777777777776,-0.03103703703703704,3.2626666666666666,1.7407407407407407,8.116666666666667,0.29333333333333333,4.0,100.13333333333333,120.0,1,motorway,3,1,40.502392,-3.370818,0.518,100.4,D4,Aggressive,motor
54,101.3,40.502117,-3.371366,601.4,4,5,236.6,0.703,1,0,0,1.0,-0.0111,0.0206,0.0106,-0.0099,0.019200000000000002,0.0103,-1.5817,0.0353,0.20350000000000001,-0.7836666666666666,-0.052083333333333336,3.468083333333333,1.1666666666666667,-1.0,-1.0,3.25,102.125,120.0,1,motorway,3,1,40.502262,-3.371092,1.19,102.4,D4,Aggressive,motor
54,102.4,40.50198,-3.371644,600.6,4,5,235.2,1.758,0,0,0,1.0,-0.0111,0.0206,0.0106,-0.0099,0.019200000000000002,0.0103,-1.5817,0.0353,0.20350000000000001,-0.7836666666666666,-0.052083333333333336,3.468083333333333,1.1666666666666667,-1.0,-1.0,3.25,102.125,120.0,1,motorway,3,1,40.502262,-3.371092,1.19,102.4,D4,Aggressive,motor
55,104.0,40.501827,-3.371927,600.4,3,5,235.2,1.406,0,0,0,1.0,-0.002300000000000001,0.0506,0.0081,0.0018000000000000002,0.056299999999999996,0.0073999999999999995,-1.5862,-0.0019999999999999996,0.1855,0.01496,0.0032,3.785,0.4,53.265,1.8525,2.25,103.6,120.0,1,motorway,3,2,40.50198,-3.371644,0.694,104.0,D4,Aggressive,motor
56,104.9,40.501686,-3.372201,600.7,3,5,235.9,0.703,0,0,0,1.0,-0.01977777777777778,0.008777777777777778,-0.001888888888888889,-0.025333333333333333,0.006222222222222223,-0.0003333333333333333,-1.5882222222222222,-0.020666666666666667,0.167,0.26295833333333335,0.029833333333333333,3.3446666666666665,1.75,47.71,1.6400000000000001,2.0,104.67500000000001,120.0,1,motorway,3,2,40.501827,-3.371927,0.707,104.9,D4,Aggressive,motor
60,111.9,40.501091,-3.373388,601.1,3,5,237.0,0.0,0,0,0,1.0,-0.0177,-0.011899999999999999,-0.0033,-0.0209,-0.0112,-0.004200000000000001,-1.591,-0.0107,0.12930000000000003,-0.33869565217391306,0.03252173913043478,3.3681739130434782,1.7391304347826086,30.865000000000002,0.5075,1.0,111.2,120.0,1,motorway,3,2,40.501392,-3.37278,1.23,111.9,D4,Aggressive,motor
61,113.1,40.500938,-3.373698,600.1,3,5,237.3,0.352,0,0,0,1.0,-0.008666666666666668,-0.004222222222222221,-0.01111111111111111,-0.005888888888888889,-0.007,-0.008222222222222221,-1.5848888888888888,0.011000000000000001,0.12622222222222224,-0.254,0.03804545454545454,3.3546363636363634,1.8636363636363635,31.2775,0.5125,0.75,112.8,120.0,1,motorway,3,2,40.501091,-3.373389,0.832,113.1,D4,Aggressive,motor
63,116.9,40.500629,-3.374323,603.9,3,5,237.3,0.352,0,0,0,1.0,-0.0107,-0.008,0.009,-0.011699999999999999,-0.007000000000000001,0.0081,-1.5825,0.0070999999999999995,0.126,-0.22033333333333333,0.04925925925925926,3.339074074074074,1.8518518518518519,-1.0,-1.0,0.0,116.03333333333335,120.0,1,motorway,3,2,40.500938,-3.373698,1.364,116.9,D4,Aggressive,motor
65,117.3,40.500465,-3.374644,602.7,3,5,237.3,0.352,0,0,0,1.0,0.009500000000000001,-0.0006000000000000001,0.0009000000000000001,0.009999999999999998,-0.0021000000000000003,0.0015,-1.5895,0.0137,0.1268,-0.14174074074074075,0.04822222222222222,3.3464814814814816,1.7037037037037037,-1.0,-1.0,0.0,118.25,120.0,1,motorway,3,2,40.500629,-3.374323,1.616,119.2,D4,Aggressive,motor
65,119.2,40.500305,-3.374967,601.2,3,5,237.0,0.352,0,0,0,1.0,0.009500000000000001,-0.0006000000000000001,0.0009000000000000001,0.009999999999999998,-0.0021000000000000003,0.0015,-1.5895,0.0137,0.1268,-0.14174074074074075,0.04822222222222222,3.3464814814814816,1.7037037037037037,-1.0,-1.0,0.0,118.25,120.0,1,motorway,3,2,40.500629,-3.374323,1.616,119.2,D4,Aggressive,motor
67,120.0,40.499962,-3.375629,600.5,3,5,237.0,0.352,0,0,0,1.0,-0.0032222222222222222,-0.004555555555555557,-0.021333333333333333,-0.004555555555555556,-0.006888888888888889,-0.02388888888888889,-1.5684444444444443,0.006888888888888889,0.12711111111111112,0.05621739130434782,0.06204347826086957,3.3318695652173913,1.8695652173913044,-1.0,-1.0,0.0,120.13333333333333,120.0,1,motorway,3,2,40.500305,-3.374968,1.322,120.0,D4,Aggressive,motor
72,120.2,40.499134,-3.37726,599.5,3,5,236.2,0.0,0,0,0,1.0,-0.0052,-0.0060999999999999995,0.0254,-0.009600000000000001,-0.0018,0.0216,-1.5440999999999998,-0.0029,0.12589999999999998,-0.04904761904761905,-0.03419047619047619,2.574190476190476,1.5714285714285714,-1.0,-1.0,1.0,120.4,120.0,1,motorway,3,2,40.499466,-3.376614,1.785,120.2,D4,Aggressive,motor
75,122.9,40.498634,-3.378242,598.4,3,5,236.2,0.0,0,0,0,1.0,0.008,0.0009,0.012,0.0055,0.0002,0.013499999999999998,-1.5519,0.0006000000000000001,0.1183,0.2172,-0.02395,3.39755,1.7,16.2625,0.4775,1.0,122.7,120.0,1,motorway,3,2,40.499134,-3.377261,2.665,122.9,D4,Aggressive,motor
77,123.2,40.498295,-3.378912,598.4,3,5,236.2,0.352,0,0,0,1.0,-0.005,-0.0006999999999999996,0.015,-0.0062,-0.0024000000000000002,0.0173,-1.56,0.0087,0.11949999999999998,0.3282083333333333,-0.016208333333333335,3.3483750000000003,1.75,17.096666666666668,0.5,1.0,122.8,120.0,1,motorway,3,2,40.498634,-3.378242,1.6,123.2,D4,Aggressive,motor
82,124.5,40.497437,-3.380583,597.4,3,5,236.2,0.352,0,0,0,1.0,0.0044,0.007000000000000001,0.0034999999999999996,0.0031,0.0046,0.0046,-1.5862,0.0159,0.118,0.326,-0.02044,3.2695600000000002,1.72,18.666666666666668,0.54,1.0,124.23333333333333,120.0,1,motorway,3,2,40.497952,-3.379586,2.422,124.5,D4,Aggressive,motor
93,120.3,40.49551,-3.384234,596.4,3,5,232.7,1.406,0,0,0,1.0,0.010799999999999999,0.011,0.0218,0.008,0.0142,0.0252,-1.5638,0.0026,0.1514,-0.20779166666666668,-0.02291666666666667,3.283,1.8333333333333333,33.07,0.9866666666666667,1.6666666666666667,120.7,120.0,1,motorway,3,2,40.497437,-3.380584,10.269,120.3,D4,Aggressive,motor
94,119.5,40.495331,-3.384549,596.4,3,5,233.1,0.352,0,0,0,1.0,-0.011699999999999999,0.00010000000000000009,0.0112,-0.0064,0.00039999999999999975,0.0128,-1.5732,0.0104,0.1476,-0.1491875,0.035312500000000004,3.3238125,1.75,29.346666666666664,0.8833333333333333,2.0,119.76666666666667,120.0,1,motorway,3,2,40.49551,-3.384234,0.839,119.5,D4,Aggressive,motor
95,123.4,40.495144,-3.384859,596.2,3,5,233.1,0.352,0,0,0,1.0,0.013600000000000001,-0.0337,-0.0194,0.0161,-0.032600000000000004,-0.0167,-1.5803,0.0229,0.1497,-0.017333333333333333,0.051777777777777784,3.328777777777778,1.7222222222222223,26.080000000000002,0.77,2.0,122.10000000000001,120.0,1,motorway,3,2,40.495331,-3.384549,0.849,123.4,D4,Aggressive,motor
96,123.8,40.494961,-3.385178,596.5,3,5,232.4,0.703,0,0,0,1.0,-0.010111111111111112,-0.020777777777777777,-0.05233333333333333,-0.01911111111111111,-0.022555555555555558,-0.050444444444444445,-1.556888888888889,0.02722222222222222,0.15566666666666668,0.20109523809523808,0.05657142857142857,3.394857142857143,1.7619047619047619,24.206666666666667,0.7066666666666667,2.0,123.66666666666667,120.0,1,motorway,3,2,40.495144,-3.384859,0.794,123.8,D4,Aggressive,motor
97,122.9,40.49477,-3.3855,597.2,3,5,232.0,1.055,0,0,0,1.0,-0.001444444444444445,0.008888888888888889,-0.03166666666666667,0.001,0.006333333333333333,-0.03155555555555556,-1.5437777777777777,0.04666666666666666,0.15866666666666665,0.14950000000000002,-0.02185,3.11445,1.4,22.035,0.645,2.0,122.9,120.0,1,motorway,3,2,40.494961,-3.385179,0.494,122.9,D4,Aggressive,motor
99,120.2,40.494385,-3.386123,596.4,3,5,231.0,1.055,0,0,0,1.0,-0.005999999999999999,0.004,0.020399999999999998,-0.008799999999999999,0.0057,0.0132,-1.5481,0.0402,0.1565,0.17607142857142857,-0.0059642857142857145,3.4155,1.7857142857142858,19.286666666666665,0.5733333333333334,2.0,120.86666666666667,120.0,1,motorway,3,2,40.49477,-3.3855,1.198,120.2,D4,Aggressive,motor
101,121.3,40.493996,-3.38675,596.3,4,5,230.3,0.703,0,0,0,1.0,-0.010777777777777778,0.010444444444444444,-0.036000000000000004,-0.0018888888888888883,0.006,-0.03188888888888889,-1.5721111111111112,0.035666666666666666,0.15633333333333332,-0.014434782608695651,-0.010304347826086956,3.5124782608695653,1.7391304347826086,16.256666666666664,0.48333333333333334,2.0,121.13333333333333,120.0,1,motorway,3,2,40.494385,-3.386124,1.452,121.3,D4,Aggressive,motor
102,120.5,40.493793,-3.387067,596.0,4,5,229.9,0.352,0,0,0,1.0,0.006699999999999999,0.02,-0.0288,0.0007999999999999997,0.0241,-0.0328,-1.5501,0.033,0.1492,-0.16470833333333332,-0.035791666666666666,3.5625,1.7083333333333333,15.6,0.46499999999999997,2.0,120.7,120.0,1,motorway,3,2,40.493996,-3.38675,0.792,120.5,D4,Aggressive,motor
103,119.7,40.493599,-3.387372,595.9,4,5,229.6,0.703,0,0,0,1.0,-0.0009000000000000008,0.0025999999999999994,-0.0098,-0.0031,0.0024000000000000002,-0.0131,-1.5284,0.0301,0.14529999999999998,-0.18150000000000002,-0.009153846153846155,3.6079615384615384,1.7692307692307692,14.87,0.45,2.0,119.96666666666665,120.0,1,motorway,3,2,40.493793,-3.387068,0.915,119.7,D4,Aggressive,motor
104,118.4,40.493408,-3.387681,595.8,4,5,229.2,0.703,0,0,0,1.0,-0.0123,0.011199999999999998,0.0102,-0.0079,0.0068000000000000005,0.0063,-1.5219,0.035100000000000006,0.1426,-0.22428,0.0206,3.4042399999999997,1.72,14.660000000000002,0.44333333333333336,2.0,118.83333333333333,120.0,1,motorway,3,2,40.493599,-3.387372,0.555,118.4,D4,Aggressive,motor
105,116.4,40.493214,-3.387965,595.2,4,5,229.2,0.352,0,0,0,1.0,-0.012,0.013600000000000001,0.051000000000000004,-0.0149,0.0158,0.053200000000000004,-1.536,0.0318,0.1383,-0.16647619047619047,0.018666666666666668,3.2501904761904763,1.8095238095238095,14.6975,0.4525,1.75,116.9,120.0,1,motorway,3,2,40.493408,-3.387681,0.575,116.4,D4,Aggressive,motor
106,119.3,40.493011,-3.388273,595.3,4,5,228.9,0.352,0,0,0,1.0,0.0017999999999999995,0.014499999999999999,0.0311,0.00040000000000000105,0.0164,0.027500000000000004,-1.5556,0.029200000000000004,0.134,0.019157894736842106,0.06142105263157895,3.2951578947368425,1.6842105263157894,9.743333333333334,-0.02666666666666669,1.0,118.33333333333333,120.0,1,motorway,3,2,40.493214,-3.387966,0.489,119.3,D4,Aggressive,motor
107,120.7,40.492817,-3.388578,595.5,4,5,229.2,0.352,0,0,0,1.0,-0.0014444444444444446,-0.00488888888888889,0.006888888888888889,0.0028888888888888888,-0.0022222222222222227,0.012,-1.5776666666666666,0.034555555555555555,0.13411111111111113,0.1562608695652174,0.09378260869565218,3.229260869565217,1.7391304347826086,-1.0,-1.0,1.0,120.7,120.0,1,motorway,3,2,40.493011,-3.388274,0.399,120.7,D4,Aggressive,motor
108,122.3,40.492619,-3.388892,595.8,4,5,228.2,1.055,0,0,0,1.0,-0.016399999999999998,-0.0102,0.011300000000000001,-0.021,-0.0129,0.010199999999999999,-1.5766,0.0386,0.1363,0.09242307692307693,0.04953846153846154,2.7768461538461535,1.7307692307692308,-1.0,-1.0,1.0,121.76666666666667,120.0,1,motorway,3,2,40.492817,-3.388578,0.494,122.3,D4,Aggressive,motor
109,123.5,40.492416,-3.389185,595.2,4,5,227.5,1.758,0,0,0,1.0,-0.011699999999999999,-0.0032,-0.0007000000000000004,-0.0054,-0.0036000000000000003,0.00020000000000000052,-1.5734,0.0435,0.13970000000000002,0.45985185185185184,0.0517037037037037,3.125296296296296,1.7777777777777777,-1.0,-1.0,1.0,123.10000000000001,120.0,1,motorway,3,2,40.492619,-3.388892,0.955,123.5,D4,Aggressive,motor
110,124.2,40.492203,-3.389492,595.2,4,5,226.8,1.406,0,0,0,1.0,-0.0027,-0.0047,-0.0047,-0.0040999999999999995,-0.0049,-0.0035000000000000005,-1.5784,0.0435,0.14150000000000001,0.423375,0.014916666666666667,3.26425,1.875,-1.0,-1.0,1.0,123.85,120.0,1,motorway,3,2,40.492416,-3.389185,0.368,124.2,D4,Aggressive,motor
111,125.3,40.491985,-3.389785,595.4,4,5,226.1,1.406,0,0,0,1.0,-0.013799999999999998,-0.0031,-0.0339,-0.0159,-0.0026,-0.034199999999999994,-1.5579,0.0314,0.1407,0.3535652173913043,-0.04543478260869565,3.3439565217391305,1.7826086956521738,-1.0,-1.0,1.0,124.93333333333334,120.0,1,motorway,3,2,40.492203,-3.389492,0.677,125.3,D4,Aggressive,motor
112,124.7,40.491772,-3.390083,595.0,4,5,226.1,0.703,0,0,0,1.0,-0.0125,-0.0010999999999999998,-0.0205,-0.013300000000000001,-0.0021999999999999997,-0.0216,-1.5356,0.0269,0.13720000000000002,0.21777777777777776,-0.1225925925925926,3.4002962962962964,1.8148148148148149,-1.0,-1.0,1.0,124.89999999999999,120.0,1,motorway,3,2,40.491985,-3.389785,0.61,124.7,D4,Aggressive,motor
113,123.1,40.491554,-3.390381,594.8,4,5,225.7,0.352,0,0,0,1.0,-0.0032,0.0125,-0.033699999999999994,-0.0023,0.0121,-0.0324,-1.516,0.0152,0.13010000000000002,0.03476,-0.09464,3.42708,1.84,-1.0,-1.0,1.0,123.63333333333333,120.0,1,motorway,3,2,40.491772,-3.390084,0.756,123.1,D4,Aggressive,motor
115,119.8,40.491127,-3.390936,594.3,3,5,225.7,0.0,0,0,0,1.0,-0.013500000000000002,-0.0132,-0.0024,-0.011300000000000001,-0.013500000000000002,-0.0047,-1.501,0.0002,0.11100000000000002,-0.22265384615384615,-0.045653846153846156,3.4614230769230767,1.8461538461538463,-1.0,-1.0,1.0,120.86666666666667,120.0,1,motorway,3,2,40.491554,-3.390382,1.383,119.8,D4,Aggressive,motor
116,117.8,40.490917,-3.39121,593.7,4,5,226.1,0.352,0,0,0,1.0,-0.0103,-0.0009000000000000001,-0.0048000000000000004,-0.0125,-0.0008,-0.0031999999999999993,-1.5008,-0.001,0.1046,-0.34349999999999997,0.0057083333333333335,3.421291666666667,1.7916666666666667,49.25,0.7775000000000001,1.25,118.8,120.0,1,motorway,3,2,40.491127,-3.390936,0.627,117.8,D4,Aggressive,motor
118,116.9,40.490711,-3.391492,594.7,4,5,226.1,0.352,0,0,0,1.0,-0.005600000000000001,-0.0040999999999999995,0.0323,-0.0057,-0.0028,0.0359,-1.5548,-0.0013000000000000002,0.0885,-0.36152,0.0362,3.2552,1.72,192.64666666666668,5.94,2.0,116.76666666666667,120.0,1,motorway,3,2,40.490711,-3.391493,0.878,116.7,D4,Aggressive,motor
118,116.7,40.490505,-3.391775,592.7,4,5,226.1,0.0,0,0,0,1.0,-0.005600000000000001,-0.0040999999999999995,0.0323,-0.0057,-0.0028,0.0359,-1.5548,-0.0013000000000000002,0.0885,-0.36152,0.0362,3.2552,1.72,192.64666666666668,5.94,2.0,116.76666666666667,120.0,1,motorway,3,2,40.490711,-3.391493,0.878,116.7,D4,Aggressive,motor
120,118.4,40.490086,-3.392341,592.9,4,5,226.1,0.0,0,0,0,1.0,-0.0205,-0.0064,-0.041299999999999996,-0.015100000000000002,-0.005,-0.0437,-1.5369,0.0057,0.0799,-0.32534782608695656,0.04630434782608695,3.328304347826087,1.6956521739130435,178.58,5.433333333333334,2.0,118.33333333333333,120.0,1,motorway,3,2,40.490505,-3.391775,1.196,118.4,D4,Aggressive,motor
121,117.0,40.48988,-3.392621,592.6,3,5,226.1,0.0,0,0,0,1.0,-0.0092,0.0010999999999999998,-0.0248,-0.0125,0.0018000000000000002,-0.0246,-1.5138,0.0004,0.0767,-0.39515999999999996,0.0338,3.38964,1.84,164.32000000000002,5.033333333333333,2.0,117.46666666666665,120.0,1,motorway,3,2,40.490086,-3.392341,0.837,117.0,D4,Aggressive,motor
122,114.9,40.489677,-3.392897,591.9,3,5,226.1,0.0,0,0,0,1.0,-0.009199999999999998,-0.0338,-0.0076,-0.0098,-0.0338,-0.0086,-1.4963000000000002,0.0109,0.0803,-0.37572000000000005,0.03248,3.41924,1.76,147.35333333333332,4.59,2.0,115.60000000000001,120.0,1,motorway,3,2,40.48988,-3.392621,0.761,114.9,D4,Aggressive,motor
123,113.1,40.489475,-3.393165,592.1,3,5,225.4,0.703,2,0,0,1.0,-0.009,-0.0194,0.0312,-0.0078,-0.0196,0.028399999999999998,-1.503,0.028500000000000004,0.09330000000000001,-0.794625,-0.079625,3.465125,1.7916666666666667,134.31666666666666,4.23,2.3333333333333335,114.3,120.0,1,motorway,3,2,40.489677,-3.392897,0.718,113.1,D4,Aggressive,motor
126,110.1,40.48888,-3.393942,591.2,3,5,224.6,0.352,0,0,0,1.0,-0.0167,0.016999999999999998,0.0338,-0.0142,0.0157,0.0298,-1.525,-0.0086,0.0834,0.32210344827586207,0.0326896551724138,3.3029310344827585,1.8275862068965518,17.366666666666664,0.5666666666666667,1.0,110.59999999999998,120.0,1,motorway,3,3,40.489475,-3.393165,2.335,110.1,D4,Aggressive,motor
128,112.6,40.488491,-3.394462,590.9,3,5,226.1,1.406,0,0,0,1.0,-0.020700000000000003,-0.016,0.011899999999999999,-0.0198,-0.0167,0.0152,-1.5786,-0.0206,0.0635,-0.22309090909090906,-0.010954545454545455,3.203181818181818,1.7727272727272727,20.25,0.65,1.3333333333333333,112.09999999999998,120.0,1,motorway,3,3,40.48888,-3.393942,1.504,112.6,D4,Aggressive,motor
