speed_kmh_mean,lat_mean,lon_mean,alt_mean,vert_acc_mean,horiz_acc_mean,course_mean,difcourse_mean,hdop_mean,vdop_mean,pdop_mean,active_mean,acc_x_mean,acc_y_mean,acc_z_mean,acc_x_kf_mean,acc_y_kf_mean,acc_z_kf_mean,roll_mean,pitch_mean,yaw_mean,x_lane_mean,phi_mean,road_width_mean,lane_state_mean,dist_front_mean,ttc_front_mean,num_vehicles_mean,gps_speed_mean,max_speed_mean,speed_rel_mean,num_lanes_mean,lat_osm_mean,lon_osm_mean,osm_delay_mean,gps_speed_osm_mean,speed_ratio_mean,label
131.584375,40.498006328125,-3.3781306406250002,600.7,3.765625,5.0,234.9265625,1.1592031250000001,0.15625,0.421875,0.0,1.0,-0.008484895833333322,-0.0016921875000000172,-0.00020833333333332806,-0.008492187499999991,-0.0010574652777777748,-0.00035381944444445,-1.56365,0.018201736111111106,0.3737505208333334,-0.12187061661569831,0.02565973144688964,3.991147204975416,1.665790004189747,14.27191375248016,-0.33640674603174603,0.5868117559523809,131.40084449404762,120.0,1.03125,3.0,40.498309046874994,-3.377588234375,1.129125,131.084375,1.0965364583333335,0
134.15468750000002,40.485861484375,-3.396415984375,586.65625,3.75,5.0,227.015625,1.0758593749999998,0.109375,0.28125,0.0,1.0,-0.011073090277777767,0.001052777777777767,-0.002483506944444438,-0.011461805555555551,0.001357638888888894,-0.002392187500000001,-1.5411012152777779,-0.010340624999999989,0.30694201388888886,-0.09744585967366375,0.02182745724322623,4.034429672339476,1.7029224074646603,8.16174572172619,-0.5855347842261904,0.40085565476190477,134.22630208333334,120.0,1.0,3.0,40.486231296875005,-3.3958994531249997,1.1528437500000002,134.1984375,1.1179557291666669,0
129.29531250000002,40.47514246874999,-3.4145270625,578.2921875,3.96875,5.0,238.096875,1.181203125,0.109375,0.0,0.0,1.0,-0.014734374999999992,-0.00012170138888889775,-0.0013348958333333234,-0.014083506944444428,-0.0001748263888888841,-0.0010074652777777812,-1.5534473958333332,-0.02945937499999999,0.26889618055555553,-0.13267601632925602,0.02441140866829483,3.907345940274914,1.7485609295152136,11.058782924107144,-0.42201320684523813,0.6789806547619048,129.32408482142858,120.0,1.015625,3.0,40.4753885625,-3.4140068125,1.042359375,129.29843749999998,1.0774609375000002,0
130.45625,40.469340968750004,-3.4353580625,578.73125,4.375,5.0,257.60625000000005,0.7869531249999999,0.234375,0.0,0.0,1.0,-0.012873784722222208,-0.0007928819444444486,0.001807638888888889,-0.012117534722222208,-0.0010833333333333298,0.0020069444444444427,-1.5586937500000002,-0.01962673611111111,0.28718246527777774,-0.0998869692447551,0.03869114947860029,3.8376256137005225,1.6469919695420265,8.775889508928572,-0.5597057291666667,0.6194568452380953,130.4115029761905,120.0,1.015625,3.0,40.469451625000005,-3.434698375,1.13728125,130.453125,1.0871354166666667,0
118.70624999999998,40.46707490625,-3.458136109375,579.6171875,4.34375,5.0,264.52031250000005,0.66875,0.25,0.09375,0.0,1.0,-0.010402083333333301,0.0005791666666666638,-0.0016571180555555681,-0.01026770833333333,0.00048819444444445016,-0.001978472222222228,-1.5438505208333333,-0.01330677083333333,0.3581243055555555,-0.0360654860667727,0.03052256192918234,3.920547319564507,1.6736107422220123,18.26673177083333,0.1102604166666667,1.11328125,118.72093749999999,118.125,1.046875,2.90625,40.4671145625,-3.457485375,1.2472343750000001,118.790625,1.0098567708333335,0
89.3453125,40.4660983125,-3.47668796875,581.95625,3.796875,5.0,232.38750000000002,4.680890625,0.1875,0.203125,0.0,1.0,-0.01485173611111109,0.0029576388888888847,-0.009953993055555558,-0.014924305555555548,0.003317361111111118,-0.01076076388888889,-1.5501456597222223,0.023341493055555558,-0.01957986111111113,-0.03445218560858344,0.043532019423847504,3.9690339957782963,1.6959564645049316,21.351705729166667,0.6155729166666667,1.3372395833333335,89.54205729166668,94.21875,1.109375,1.90625,40.466110984375,-3.47632990625,1.2819375,89.7734375,0.985226066468254,0
87.28125,40.46575857812499,-3.4792485937500004,585.8203125,3.8125,5.0,139.29375,5.176890625,0.265625,0.703125,0.0,1.0,-0.014841493055555537,0.0022385416666666656,-0.014496527777777764,-0.015090451388888874,0.0025322916666666697,-0.014537499999999995,-1.5773467013888889,0.01806631944444445,-1.4945604166666668,-0.09662533423643925,0.03471384012668504,3.5843821028983145,1.648310190432595,14.978294270833333,0.24303385416666667,0.890625,87.34388020833333,89.53125,1.0625,1.765625,40.46572784375,-3.479437625,1.216234375,87.3046875,0.9938415178571429,0
116.05000000000001,40.466800203125004,-3.460600765625,588.69375,4.546875,5.078125,81.58124999999998,1.246390625,0.15625,0.671875,0.0,1.0,-0.009691666666666644,0.00027743055555555333,-0.0051210069444444384,-0.010042534722222217,0.0007619791666666717,-0.004838368055555556,-1.572314236111111,-0.008294270833333322,-2.500276909722222,-0.13851756685412087,0.036271690228766404,3.120119315882261,1.8429755602010238,10.687526041666667,-0.13434895833333332,1.0260416666666667,115.91953125,113.4375,1.0,2.765625,40.46669603125,-3.4614682968749997,1.79684375,115.771875,1.0135373263888887,0
134.8421875,40.471801046875,-3.4291914375,586.6921875,4.75,5.078125,70.5921875,1.0015,0.125,0.171875,0.0,1.0,-0.009961568813131297,0.00767020202020202,0.0022269570707070703,-0.009956029040404036,0.008282228535353538,0.0017867266414141373,-1.552748263888889,0.00378513257575758,-2.3978530618686866,-0.14185021376369278,0.06197782186568219,3.045693095168145,1.894761531183366,2.9876822916666663,-0.671171875,0.703125,134.83984375,120.0,1.0,3.0,40.471458874999996,-3.4302909218749997,2.3258125,134.9015625,1.1236848958333334,0
135.54062499999998,40.485511953125,-3.397984078125,587.0015625000001,5.0625,5.0,54.6125,1.0387187500000001,0.171875,0.328125,0.0,1.0,-0.010192818813131298,0.006464472853535366,0.0009714015151515155,-0.009848910984848473,0.006789172979797978,0.0007301294191919119,-1.5509520833333332,-0.005334832702020192,-2.3698721590909093,-0.08290389699293285,0.05223878066519619,2.9906867091599185,1.8716557532102083,7.854140624999999,-0.45979166666666665,0.6197916666666666,135.66875,120.0,1.0,3.0,40.4850145,-3.398814703125,1.9511249999999998,135.765625,1.1295052083333332,0
101.13125,40.490339546875,-3.3887297499999995,581.4515625,5.15625,5.0,239.6265625,1.2033125,0.5625,3.078125,0.203125,1.0,-0.010996259469696953,-0.002639046717171714,-0.00021691919191919678,-0.010457686237373726,-0.001994018308080808,-0.00011696654040404528,-1.5717768150252525,0.0077740056818181805,-0.02351849747474747,0.1507467042588967,0.00015350956879220737,2.7503936744782944,1.7768353492355553,5.383986235119048,-0.5077728794642857,0.7794456845238096,101.06218857097764,115.28125,0.9375,2.859375,40.490830140625,-3.3877416874999997,3.19521875,100.8640625,-2.3266232638888886,1
98.00625,40.4745695,-3.4203558437500003,579.25,5.65625,5.078125,244.4421875,0.8598750000000002,0.671875,3.921875,0.484375,1.0,-0.011119696969696955,-0.0018163036616161607,0.00042596275252525326,-0.011060984848484837,-0.0014568655303030266,0.0006993529040404015,-1.5674615372474747,-0.0015397095959595922,-0.06715009469696968,0.2645744890637473,-0.009326501084178821,2.669713035988285,1.7846321727061043,12.441950892857141,-0.033480096726190484,1.461253720238095,97.93571986607142,118.109375,0.96875,2.9375,40.474946484374996,-3.41943040625,3.081875,97.85312499999999,-0.6500911458333334,1
98.5078125,40.467968703124995,-3.4492009062499998,581.840625,5.46875,5.078125,262.65937499999995,0.610296875,0.59375,3.734375,0.359375,1.0,-0.009775347222222218,0.00046093749999999217,-0.0008220486111111046,-0.010026388888888876,3.298611111111254e-05,-0.0006022569444444374,-1.5672619791666667,0.0006598958333333389,-0.037404861111111104,0.23899462446904823,-0.0013539118162286864,2.7223082064493678,1.830577174843245,12.788197916666668,-0.099328125,1.561346726190476,98.48002976190476,118.109375,0.984375,2.96875,40.468063171875,-3.4483687656249997,2.2950937499999995,98.51093750000001,-0.7388671875,1
89.36875,40.46602928125,-3.473362609375,584.846875,5.0,5.0,216.325,3.980390625,0.25,2.421875,0.0,1.0,-0.014092230902777773,-0.006746093750000007,-0.01301254340277777,-0.014465494791666651,-0.007004123263888889,-0.01267387152777777,-1.5791165364583333,0.035164453124999995,-0.4511995659722222,0.04866396514150241,0.01758846359839555,2.8555830060109653,1.77885100839145,5.3314296875,-0.5910182291666667,0.9355654761904761,89.48978422619047,96.703125,1.109375,2.0,40.466044671875004,-3.4729959062500004,2.113234375,89.69062500000001,-0.6205247395833331,1
91.4875,40.465936390625004,-3.4757742656249997,586.903125,4.75,5.0,125.403125,4.026093749999999,0.25,2.046875,0.0,1.0,-0.014489117739898975,-0.008873110006313132,-0.013061142676767674,-0.014733214962121202,-0.00861793323863636,-0.01271550662878787,-1.5841462279040404,0.027767949021464646,-0.8928135377209596,0.04072128469196312,0.014998810890023181,2.8458360697530636,1.7669561616870548,10.054573040674601,-0.2008689236111111,1.1629340277777778,91.52704613095239,97.65625,1.125,2.140625,40.465936781249994,-3.476012375,1.9704531250000001,91.575,0.9652955729166666,1
101.50468749999999,40.46732390625,-3.4539695,585.8609375000001,4.203125,5.0,83.6546875,0.71328125,0.609375,3.34375,0.25,1.0,-0.009543241003787856,-0.0029395162563131236,0.00011806739267677659,-0.009257303503787865,-0.002885511363636361,0.0001875315656565671,-1.5652892400568184,-0.005324976325757574,-1.9666455689709597,0.2535917510170694,-0.007250796776788845,2.7640393470622504,1.8651321562871648,17.45253862847222,0.36068979414682545,1.8860677083333333,101.50658110119046,119.0625,1.0,3.109375,40.467270390625,-3.4546510625,1.7810000000000001,101.55468750000001,0.8542708333333333,1
95.13906250000001,40.47143828125,-3.426694359375,581.60625,4.421875,5.0,70.0359375,0.9200625,0.734375,4.90625,0.59375,1.0,-0.010373784722222194,-0.001312499999999992,0.0025795138888888925,-0.010212326388888875,-0.0013814236111111145,0.0027083333333333326,-1.5638953125,0.004675173611111105,-3.023421527777778,0.32107864275983744,-0.022036798434777592,2.7246962031760917,1.9025039368314998,13.01194215029762,0.1950602058531746,2.199063740079365,95.19812127976189,119.0625,1.0625,2.9375,40.471220703125,-3.427498015625,2.50146875,95.2953125,0.8008463541666666,1
94.3515625,40.4826185,-3.402226125,583.2609375000001,5.234375,5.0,53.0078125,0.9046874999999999,0.53125,3.890625,0.34375,1.0,-0.010382039141414116,0.00024543876262626114,0.003439267676767677,-0.010397506313131301,9.434974747474668e-05,0.0035988794191919183,-1.5712776830808082,0.003096811868686861,-1.6913905460858585,0.21736495907808212,-0.017239130468729283,2.7037924396924597,1.849006155378438,9.205068080357144,-0.11666443452380951,1.6888020833333335,94.31467633928571,119.0625,1.0625,2.9375,40.482247828125,-3.40287446875,2.37403125,94.25781249999999,0.7942838541666667,1
99.8546875,40.49505671875,-3.3833653125,590.6421875000001,5.015625,5.0,51.559374999999996,0.69809375,0.640625,3.46875,0.234375,1.0,-0.009917282196969681,0.0005437026515151425,0.0006248579545454624,-0.009886742424242406,0.0007250789141414172,0.000627525252525258,-1.571221085858586,0.0031895202020202004,0.6677290719696971,0.28568121995314666,-0.004926227686978755,2.705914323581861,1.8619128442303574,6.10202845982143,-0.509024181547619,0.961514136904762,99.80477306547618,120.0,1.0,3.09375,40.494729593749994,-3.3838758749999998,1.7012031250000001,99.7515625,0.8321223958333335,1
91.8453125,40.503246968750005,-3.3680227343749998,608.5,3.265625,5.0,246.478125,1.258015625,0.3125,1.8125,0.0,1.0,-0.009865940656565635,0.0022484532828282878,0.00031786616161615496,-0.010132149621212103,0.0025383049242424204,0.00031822916666666414,-1.5713419191919193,0.007076972853535342,-0.8514160984848484,-0.17440436116703115,0.03397959708529415,2.887796906558679,1.7115510739238173,31.876911458333336,0.9782473958333333,1.7390625000000002,91.35703125,119.53125,1.0,3.046875,40.503352750000005,-3.3676836406249997,1.056453125,91.48125,0.7687109375000001,2
102.625,40.49671996875,-3.3810670468749997,605.5703125,3.1875,5.0,233.0140625,0.4945625,0.078125,0.78125,0.0,1.0,-0.010079182449494933,-0.0019602430555555475,-0.0021736742424242374,-0.01016038510101008,-0.001853566919191911,-0.002003914141414137,-1.562910274621212,0.013966887626262602,-0.8534064867424243,-0.045384661065981984,0.0192094468623726,2.8892581651513916,1.7699538357491975,27.104757812499997,0.8331380208333333,2.0804687499999996,102.32690104166667,120.0,1.0,3.0,40.496935500000006,-3.38070140625,1.0550156250000002,102.43124999999999,0.8552083333333333,2
107.7203125,40.485894421875,-3.396834703125,598.1671875000001,3.3125,5.0,227.046875,0.8079687499999999,0.078125,0.03125,0.0,1.0,-0.011185969065656552,-0.0007524305555555513,-0.001786553030303022,-0.011529245580808058,-0.0007983901515151437,-0.001902335858585858,-1.5553308712121212,0.0010369949494949365,-0.8719017834595959,0.028956432902091857,0.014575199779752692,2.855056572270028,1.7818706748464603,26.3880546875,0.6495208333333333,1.9205729166666665,107.75239583333334,120.0,1.0,3.0,40.48619428125001,-3.396411734375,1.2261562499999998,107.7453125,0.8976692708333334,2
107.5859375,40.475863171875005,-3.412652078125,591.2562499999999,3.515625,5.0,237.646875,0.868375,0.140625,0.015625,0.0,1.0,-0.011643734217171707,-0.00126040088383838,-0.0017470959595959545,-0.011385905934343415,-0.0016549558080808048,-0.001545470328282825,-1.5552191130050506,-0.004889204545454552,-0.924845422979798,0.010505305538426928,0.01705176048174222,2.809130118029328,1.7499260982973788,21.8869921875,0.45884114583333335,1.921875,107.73411458333334,120.0,1.0,3.0,40.4760845,-3.4122345000000003,1.17225,107.73593749999999,0.8965494791666666,2
104.15156250000001,40.470439328124996,-3.4287149375,591.125,3.65625,5.0,254.2734375,0.69778125,0.1875,0.71875,0.0,1.0,-0.009681770833333325,-0.0013614583333333298,-0.002982986111111101,-0.009955034722222209,-0.0013239583333333348,-0.0024967013888888847,-1.5559414930555557,-0.0023265625000000005,-0.9912543402777778,0.006267797396224533,0.012854679411679185,2.8057839889965583,1.7246546100786662,26.304010416666664,0.8393619791666667,1.9791666666666665,104.48476562500001,120.0,1.0,3.0,40.470540796875,-3.4282164375,1.304515625,104.196875,0.8679296875,2
92.78281249999999,40.467562687500006,-3.4555408593749997,593.05,3.4375,5.0,263.6859375,1.570375,0.171875,1.015625,0.0,1.0,-0.009717708333333318,0.0024961805555555666,-0.0022359374999999914,-0.010139236111111095,0.0024616319444444403,-0.002192187500000003,-1.5543385416666666,-0.011695486111111101,-1.0692782986111111,-0.021612933167329013,0.038691858564277815,2.888229185308414,1.7410130137330655,16.538046875,0.16638020833333333,1.5619791666666667,93.16333333333333,109.375,1.0,2.53125,40.46761234375,-3.454738328125,2.335046875,92.84843749999999,0.8629017857142857,2
76.4375,40.466014421875,-3.4781711875,593.9765625,3.171875,5.0,201.890625,3.6948281249999995,0.265625,0.921875,0.0,1.0,-0.012873263888888875,0.008607465277777782,-0.003135416666666664,-0.012562673611111092,0.007654340277777779,-0.0036125000000000007,-1.5702586805555556,0.0294578125,0.02091475694444444,-0.16304352926180535,0.05536338435309893,2.917343425995588,1.7740571113299293,6.457096354166666,-0.28942708333333333,1.3888020833333332,76.341328125,90.78125,1.125,1.578125,40.46604403125,-3.4777062812500006,2.5420937500000003,76.353125,0.8678033234126985,2
86.0859375,40.466146578125006,-3.471616015625,594.2453125,3.0,5.0,110.8875,2.9146406249999997,0.28125,1.109375,0.0,1.0,-0.013231597222222209,0.005900126262626259,-0.0066592171717171685,-0.013040782828282808,0.005310969065656565,-0.007308806818181813,-1.5721569444444445,0.03145328282828283,1.666650284090909,-0.1348176404749666,0.03305275160439118,2.819241573752441,1.7471452809477808,14.846393229166667,0.3180208333333333,2.020833333333333,85.99583333333334,101.40625,1.125,2.1875,40.466160515625006,-3.4720771249999998,2.028328125,86.1,0.8584952876984127,2
107.73593749999999,40.468368265625,-3.445473578125,592.3218750000001,3.078125,5.0,80.915625,0.8719843749999998,0.125,0.578125,0.0,1.0,-0.011191666666666652,0.00022043876262626693,-0.004323974116161615,-0.01136144255050503,4.15246212121191e-05,-0.0047025568181818175,-1.559243576388889,-0.001015119949494952,2.264996117424243,-0.012920563980740901,0.028251952909163387,2.7253429228861075,1.7607373796416632,22.044309895833333,0.5257942708333334,2.0416666666666665,107.82986979166668,120.0,1.0,3.140625,40.468272078125,-3.4463032656249997,1.928328125,107.91718749999998,0.8977994791666667,2
114.1375,40.475670546874994,-3.416263953125,591.0015625000001,3.203125,5.0,59.5265625,1.025953125,0.140625,0.578125,0.0,1.0,-0.00997881944444442,-2.9513888888888927e-05,-0.0008395833333333358,-0.010490104166666639,-0.00040312499999999843,-0.0009763888888888956,-1.5661737847222224,0.003569097222222218,2.4205416666666664,-0.02106272299169343,0.036152342553700395,2.7854707379465156,1.6787578894769442,17.340078124999998,0.1328385416666667,1.3971354166666665,113.90486979166666,120.0,1.0625,3.0,40.475381515625,-3.416954109375,1.6714687499999998,114.0,0.9511458333333334,2
115.2484375,40.48810723437499,-3.393541546875,594.9453125,3.515625,5.0,47.959374999999994,0.91559375,0.3125,1.109375,0.0,1.0,-0.008320312499999975,0.0001836805555555578,0.0008970486111111093,-0.008442013888888857,-4.2013888888887876e-05,0.0008232638888888892,-1.5653635416666667,-0.0006784722222222203,2.4646586805555555,0.041468540632390985,0.02455104848214845,2.8282813183739197,1.658621441604063,10.505455729166666,-0.24157552083333333,1.0598958333333333,115.17671875,120.0,1.21875,3.0,40.4876924375,-3.3941784999999998,1.81640625,115.1734375,0.9604036458333334,2
105.0703125,40.49732446875001,-3.37921934375,605.4875,3.3125,5.0,237.1953125,1.181046875,1.015625,5.03125,0.828125,1.0,-0.010102004419191896,-0.0008524463383838329,-0.0013804135101010177,-0.01038437499999998,-0.0011252367424242344,-0.0010175031565656583,-1.5663708017676767,0.027081739267676756,-0.779769586489899,0.06321447998302851,0.014924020414242055,3.4491086978062557,1.7489160464170697,12.72734375,-0.008694940476190485,1.4278645833333332,104.90526165674603,107.1875,1.09375,2.640625,40.49758796875,-3.3786865624999995,1.797046875,104.9015625,1.0064484126984126,0
112.103125,40.48510615625,-3.398288609375,601.6828125,3.46875,5.0,228.425,0.9084531250000001,0.609375,4.9375,0.734375,1.0,-0.009334548611111097,0.0001701388888888924,0.002450520833333328,-0.00971406249999999,0.0002810763888888985,0.002799826388888884,-1.5686279513888888,0.004840798611111104,-0.7875925347222221,-0.02880616732042321,0.028261854346978678,2.9228687074375377,1.7542545441597206,21.700837053571426,0.5514921875000001,1.8265252976190478,111.82956101190476,109.21875,1.09375,2.6875,40.4854190625,-3.397801453125,1.7149062499999999,112.015625,1.0435050843253968,0
116.7109375,40.474539265625,-3.417196203125,597.8140625000001,3.328125,5.0,241.09531249999998,0.9853125,0.203125,2.15625,0.234375,1.0,-0.010856249999999987,0.0021656250000000044,0.0028499999999999984,-0.01086666666666666,0.002109201388888892,0.003353298611111109,-1.5659133680555555,-0.012278298611111104,-0.8531904513888888,-0.06418441290075233,0.030506441781301633,2.700539549571333,1.7017294411000599,20.126283854166665,0.5444505208333333,2.11640625,116.71377604166666,120.0,1.0,3.0,40.47473384375,-3.416744671875,1.396203125,116.725,0.9725911458333334,0
117.1890625,40.46884803125,-3.438563515625,595.5453124999999,3.015625,5.0,259.390625,0.84690625,0.109375,0.34375,0.0,1.0,-0.011886028251262608,0.0036426175820707136,-0.006053535353535349,-0.011858996212121201,0.003531352588383835,-0.005310306186868684,-1.5673136797664142,-0.007742799084595951,-0.8807449928977273,0.008269812467547558,0.008235427277417889,2.704328379755143,1.5908771108306667,15.042408854166666,0.28690104166666663,2.0924479166666665,117.24544270833333,120.0,1.0,3.0,40.46891690625,-3.438025796875,1.40565625,117.109375,0.9765755208333333,0
103.6125,40.466970625,-3.4615715,594.1625,3.015625,5.0,266.6671875,1.6571562499999999,0.125,0.671875,0.0,1.0,-0.014063589015151493,0.0005177477904040407,-0.005361174242424241,-0.014097928503787861,0.000674625157828279,-0.004689125631313126,-1.5615028724747475,-0.006641583806818178,-0.8402956439393939,-0.01753854603436649,0.031862077311055434,2.7916918032657083,1.628928946148731,15.182440104166666,0.3117916666666667,2.1002604166666665,103.63690104166668,112.1875,1.0,2.65625,40.466992015624996,-3.460998265625,1.6990937499999998,103.4296875,0.9258872767857143,0
77.63749999999999,40.4657611875,-3.479952328125,595.1203125,3.0,5.0,215.9296875,7.061453125,0.265625,1.4375,0.0,1.0,-0.021424175347222206,0.0006584201388888915,-0.009443272569444447,-0.021410850694444428,0.0007464843749999958,-0.009406336805555549,-1.5745359809027777,0.056791319444444446,0.1212985243055556,-0.1414577785541909,0.05989974426155832,2.926334333184115,1.7445502117501,12.6050703125,0.22397916666666667,1.7369791666666665,77.73690104166667,86.25,1.09375,1.65625,40.46580071875,-3.47969265625,1.4918125,77.78125,0.9321370287698412,0
89.37812500000001,40.465573671875,-3.4791534375,596.6703125,3.078125,5.0,122.3546875,7.27565625,0.328125,1.578125,0.0,1.0,-0.01907795928030302,0.003328192077020212,-0.00883601246843434,-0.019083297821969675,0.00363293087121212,-0.008256321022727268,-1.591242258522727,0.052591240530303035,1.7772070194128788,-0.19475059052783478,0.038217245167605385,2.9357052031980073,1.721064750690268,11.1560546875,0.07123697916666669,1.3684895833333333,88.90690104166667,88.4375,1.09375,1.75,40.465586421875,-3.4794139375000004,1.31665625,89.45625,1.0114580853174602,0
