t_sec,speed_kmh,lat,lon,alt,vert_acc,horiz_acc,course,difcourse,hdop,vdop,pdop,active,acc_x,acc_y,acc_z,acc_x_kf,acc_y_kf,acc_z_kf,roll,pitch,yaw,x_lane,phi,road_width,lane_state,dist_front,ttc_front,num_vehicles,gps_speed,max_speed,speed_rel,road_type_osm,num_lanes,lane_id,lat_osm,lon_osm,osm_delay,gps_speed_osm,driver,behavior,road_type
43,93.3,40.505901,-3.361505,607.2,3,5,262.3,3.516,0,0,0,1.0,-0.017777777777777778,0.002111111111111111,-0.01,-0.014555555555555556,0.0003333333333333333,-0.017555555555555557,-1.5601111111111112,0.017,-1.2064444444444444,-0.1790769230769231,0.029923076923076924,2.883576923076923,1.9230769230769231,14.668333333333335,0.5666666666666667,1.0,93.3,120.0,1,motorway,3,1,40.505959,-3.360883,1.432,93.3,D2,Drowsy,motor
44,91.8,40.505867,-3.361799,606.4,3,5,260.5,3.867,0,0,0,1.0,-0.0028000000000000013,0.0463,0.007299999999999999,-0.0055,0.0432,0.0064,-1.5593,-0.0126,-1.1936,-0.27404,0.018879999999999997,2.8501999999999996,1.8,16.834285714285716,0.66,2.4285714285714284,91.8,120.0,1,motorway,3,1,40.505901,-3.361505,0.992,91.8,D2,Drowsy,motor
45,91.6,40.505825,-3.362103,606.0,3,5,260.2,2.109,0,0,0,1.0,-0.0097,-0.005900000000000001,0.0249,-0.009,-0.0006000000000000002,0.023299999999999998,-1.569,-0.0194,-1.1845,-0.17220833333333332,0.037,2.7919583333333335,1.9166666666666667,18.711666666666666,0.735,3.0,91.59999999999998,120.0,1,motorway,3,1,40.505867,-3.361799,0.817,91.6,D2,Drowsy,motor
46,91.7,40.505787,-3.362402,606.1,3,5,260.2,0.352,0,0,0,1.0,-0.0113,-0.006,0.0086,-0.0091,-0.0078,0.0095,-1.5794000000000001,0.0032,-1.1603999999999999,-0.08765217391304347,0.07078260869565217,2.87495652173913,1.7391304347826086,21.555714285714284,0.8457142857142858,3.0,91.7,120.0,1,motorway,3,1,40.505825,-3.362103,0.667,91.7,D2,Drowsy,motor
48,91.9,40.505669,-3.363001,609.0,3,5,254.9,5.273,0,0,0,1.0,-0.013900000000000001,0.0134,-0.0091,-0.0132,0.013599999999999998,-0.004600000000000001,-1.5978999999999999,-0.0023,-1.1236000000000002,-0.07555555555555556,0.04403703703703704,2.8754444444444442,1.7777777777777777,25.993333333333336,1.02,3.1666666666666665,91.90000000000002,120.0,1,motorway,3,1,40.505787,-3.362403,1.375,91.9,D2,Drowsy,motor
49,92.7,40.5056,-3.363283,608.6,3,5,252.8,3.867,0,0,0,1.0,-0.0010999999999999998,-0.014000000000000002,-0.0010999999999999996,-0.0029000000000000002,-0.011,-0.0055,-1.5781,-0.0015,-1.1096,-0.004148148148148147,0.05544444444444444,2.8319629629629626,1.8888888888888888,27.57166666666667,1.0683333333333334,3.6666666666666665,92.7,120.0,1,motorway,3,1,40.505669,-3.363001,1.037,92.7,D2,Drowsy,motor
51,92.3,40.505463,-3.363858,608.9,3,5,250.7,2.109,0,0,0,1.0,-0.0051,0.014600000000000002,-0.0246,-0.0055,0.0105,-0.0217,-1.5739,0.0213,-1.062,-0.08666666666666666,0.01919047619047619,2.8396190476190477,1.9047619047619047,29.169999999999998,1.137142857142857,3.142857142857143,92.3,120.0,1,motorway,3,1,40.505535,-3.363578,0.551,92.3,D2,Drowsy,motor
52,92.1,40.505375,-3.364139,609.7,3,5,248.6,3.867,0,0,0,1.0,-0.019,0.0154,-0.0108,-0.0159,0.0165,-0.0149,-1.56,0.006,-1.0478999999999998,-0.3162307692307692,0.0017307692307692306,2.856307692307692,1.9230769230769231,29.91,1.1724999999999999,3.0,91.9875,120.0,1,motorway,3,1,40.505463,-3.363858,0.674,92.1,D2,Drowsy,motor
53,91.2,40.505291,-3.364415,609.5,3,5,247.1,3.516,1,0,0,1.0,-0.0011111111111111111,0.01211111111111111,0.008333333333333333,-0.0034444444444444444,0.014888888888888889,0.010888888888888889,-1.5612222222222223,-0.011888888888888888,-1.0436666666666667,-0.44659090909090904,0.019909090909090908,2.7941818181818183,1.9090909090909092,28.965,1.1433333333333333,3.0,91.2,120.0,1,motorway,3,1,40.505375,-3.364139,0.903,91.2,D2,Drowsy,motor
54,90.9,40.505199,-3.364686,610.1,3,5,246.1,2.461,2,0,0,1.0,-0.0129,0.0020000000000000005,-0.0046,-0.0131,-0.0014999999999999996,-0.0045,-1.5607,-0.0111,-1.0323,-0.5361428571428571,0.017249999999999998,2.7931785714285717,1.8571428571428572,27.75375,1.1,3.0,90.875,120.0,1,motorway,3,1,40.505291,-3.364416,0.827,90.9,D2,Drowsy,motor
55,90.7,40.505108,-3.364954,610.0,3,5,244.3,2.812,1,1,0,1.0,-0.0039000000000000007,0.0191,-0.010499999999999999,-0.0024999999999999996,0.020499999999999997,-0.008799999999999999,-1.5534000000000001,-0.027500000000000004,-1.0314999999999999,-0.5619999999999999,0.04596296296296297,2.833,1.9259259259259258,26.532857142857143,1.0557142857142858,4.0,90.60000000000001,120.0,1,motorway,3,1,40.505199,-3.364686,0.983,90.7,D2,Drowsy,motor
57,89.9,40.504902,-3.365471,610.3,3,5,242.9,1.406,0,1,0,1.0,0.0024000000000000002,-0.026000000000000002,0.0060999999999999995,0.0009000000000000001,-0.028200000000000003,0.0048000000000000004,-1.5596,-0.005,-1.0168,-0.14650000000000002,0.07632142857142857,2.8756071428571426,1.8571428571428572,22.48375,0.90125,3.0,89.86250000000001,120.0,1,motorway,3,1,40.505108,-3.364954,1.937,89.9,D2,Drowsy,motor
59,90.5,40.504673,-3.365981,610.2,3,5,238.7,4.219,0,1,0,1.0,-0.004399999999999999,0.0314,-0.008799999999999999,-0.006900000000000001,0.024399999999999998,-0.005300000000000001,-1.5758,0.0188,-1.0046,-0.12615384615384614,0.052000000000000005,2.8215384615384616,1.8846153846153846,20.475,0.815,3.0,90.5,120.0,1,motorway,3,1,40.504902,-3.365472,1.538,90.5,D2,Drowsy,motor
61,91.0,40.504436,-3.366489,610.5,3,5,238.0,0.703,0,1,0,1.0,0.0006999999999999992,0.0019999999999999996,-0.019,-0.0013,0.0008999999999999998,-0.017599999999999998,-1.5523,0.029100000000000004,-1.0219,0.006423076923076924,0.038461538461538464,2.844346153846154,1.9230769230769231,18.38125,0.72625,3.0,90.9,120.0,1,motorway,3,1,40.504673,-3.365981,1.404,91.0,D2,Drowsy,motor
63,89.6,40.504192,-3.366992,609.9,3,5,237.0,1.055,0,1,0,1.0,-0.0076999999999999985,-0.0008000000000000006,-0.0193,-0.006900000000000001,-0.0031,-0.017099999999999997,-1.5359,0.0299,-1.0445,-0.13221739130434781,0.0066086956521739125,2.858913043478261,1.9565217391304348,16.02375,0.64375,2.0,89.6,120.0,1,motorway,3,1,40.504436,-3.366489,1.532,89.6,D2,Drowsy,motor
64,88.7,40.504074,-3.36724,609.6,3,5,237.3,0.352,1,1,0,1.0,-0.0064,0.0199,-0.0027,-0.007200000000000001,0.0218,-0.0053,-1.5294,0.0083,-1.0628,-0.3860909090909091,-0.0285,2.8582272727272726,1.9545454545454546,14.694444444444445,0.5977777777777777,2.0,88.56666666666666,120.0,1,motorway,3,1,40.504192,-3.366992,1.289,87.5,D2,Drowsy,motor
67,86.3,40.503719,-3.367965,607.8,3,5,238.0,0.703,0,1,0,1.0,-0.006222222222222223,-0.05122222222222222,0.002,-0.01111111111111111,-0.04811111111111111,0.0024444444444444444,-1.5258888888888889,0.006444444444444444,-1.1265555555555555,-0.27391666666666664,0.1305,2.8390416666666667,1.875,11.942857142857141,0.49714285714285716,2.0,86.3,120.0,1,motorway,3,1,40.503956,-3.367482,1.315,86.3,D2,Drowsy,motor
68,86.3,40.503605,-3.368204,607.5,3,5,238.0,0.703,0,1,0,1.0,-0.0193,-0.0115,0.0012000000000000001,-0.013600000000000001,-0.014099999999999998,0.0016,-1.5212999999999999,0.023,-1.1244,-0.2797777777777778,0.12785185185185186,2.7648888888888887,1.8518518518518519,10.762857142857143,0.45,2.0,86.3,120.0,1,motorway,3,1,40.503719,-3.367965,1.155,84.1,D2,Drowsy,motor
71,82.4,40.503254,-3.368891,606.7,3,5,237.7,0.703,1,1,0,1.0,-0.012,-0.0173,-0.0241,-0.0121,-0.0162,-0.0221,-1.5209,-0.0027,-1.1704,-0.4207272727272727,0.07427272727272727,2.9041363636363635,1.7727272727272727,7.906666666666666,0.3466666666666667,3.0,82.4,120.0,1,motorway,3,1,40.503487,-3.368434,1.546,82.4,D2,Drowsy,motor
73,77.9,40.503044,-3.369342,605.8,3,5,237.3,0.352,0,2,0,1.0,-0.0077,-0.0063,0.061399999999999996,-0.0099,-0.0048000000000000004,0.056100000000000004,-1.5242,0.0036000000000000003,-1.1839,-0.17474074074074075,-0.07562962962962962,3.0237037037037036,1.7407407407407407,0.33000000000000007,-0.7799999999999999,4.166666666666667,77.68333333333334,120.0,1,motorway,3,1,40.503254,-3.368891,1.563,77.9,D2,Drowsy,motor
74,76.6,40.502941,-3.369558,607.6,3,5,238.4,1.055,0,1,0,1.0,-0.012,-0.0212,0.07680000000000001,-0.010100000000000001,-0.0173,0.0775,-1.5875,0.0067,-1.1905,-0.02018518518518518,-0.015333333333333334,2.7964814814814813,1.962962962962963,-1.0,-1.0,4.333333333333333,77.23333333333333,120.0,1,motorway,3,1,40.503044,-3.369343,1.057,76.6,D2,Drowsy,motor
76,83.8,40.502731,-3.370005,606.2,3,5,236.6,1.758,0,1,0,1.0,-0.0152,-0.004,0.0075,-0.0154,-0.0034000000000000002,0.0083,-1.6361999999999999,0.022,-1.1827,-0.25385185185185183,-0.08362962962962962,2.803703703703704,1.962962962962963,-1.0,-1.0,3.8333333333333335,83.8,120.0,1,motorway,3,1,40.502838,-3.369779,1.15,86.6,D2,Drowsy,motor
79,91.0,40.502361,-3.370725,606.7,3,5,237.7,1.406,2,2,0,1.0,-0.0121,-0.0137,-0.006900000000000001,-0.0123,-0.0107,-0.0081,-1.6271,-0.0123,-1.2248,-0.6102222222222222,0.16062962962962962,2.712555555555556,1.962962962962963,-1.0,-1.0,1.2,91.0,120.0,1,motorway,3,1,40.502613,-3.370239,1.412,91.0,D2,Drowsy,motor
80,93.5,40.502235,-3.370985,607.2,3,5,238.4,1.758,1,2,0,1.0,-0.014599999999999998,-0.0274,-0.0021999999999999997,-0.016,-0.0288,-0.0029,-1.6212,0.014499999999999999,-1.2208,-0.38721428571428573,0.08825000000000001,2.799071428571428,1.7857142857142858,-1.0,-1.0,2.0,93.5,120.0,1,motorway,3,1,40.502361,-3.370725,1.247,96.2,D2,Drowsy,motor
82,99.0,40.501846,-3.371775,607.6,3,5,236.6,1.406,2,2,0,1.0,-0.0094,0.008799999999999999,-0.0034999999999999996,-0.0094,0.0035000000000000005,-0.0032,-1.6095,0.0193,-1.2095,-0.56688,0.06948,2.83832,2.0,-1.0,-1.0,1.0,97.88571428571429,120.0,1,motorway,3,1,40.502113,-3.371237,0.884,97.7,D2,Drowsy,motor
83,99.0,40.501846,-3.371775,607.6,3,5,236.6,0.703,2,2,0,1.0,-0.003444444444444445,-0.01,-0.01211111111111111,-0.008555555555555556,-0.007333333333333334,-0.012333333333333333,-1.5936666666666666,0.01877777777777778,-1.209111111111111,-0.9140454545454546,-0.0057272727272727275,2.865090909090909,2.0,-1.0,-1.0,1.0,99.0,120.0,1,motorway,3,1,40.50198,-3.371504,0.619,99.0,D2,Drowsy,motor
84,100.1,40.501709,-3.37205,607.2,3,5,236.6,0.352,0,2,0,1.0,-0.019200000000000002,0.0115,-0.012199999999999999,-0.016900000000000002,0.011300000000000001,-0.0124,-1.5782,0.0224,-1.2067999999999999,-0.6254799999999999,-0.01956,2.9626799999999998,0.84,5.778571428571429,-0.48142857142857143,1.0,100.17142857142856,120.0,1,motorway,3,2,40.501846,-3.371776,0.847,100.1,D2,Drowsy,motor
85,100.6,40.501572,-3.372328,607.6,3,5,236.2,0.352,0,2,0,1.0,-0.0089,0.0124,-0.0015000000000000002,-0.0091,0.0126,-0.0035000000000000005,-1.5739,0.014300000000000002,-1.2108,0.0,0.0,3.0100740740740743,0.0,23.74,0.8483333333333333,1.0,100.59999999999998,120.0,1,motorway,3,2,40.501709,-3.37205,0.956,100.6,D2,Drowsy,motor
86,100.7,40.501427,-3.372597,606.7,3,5,236.2,0.352,0,2,0,1.0,-0.011,0.010600000000000002,0.014700000000000001,-0.011399999999999999,0.010499999999999999,0.013800000000000002,-1.583,0.0131,-1.2149,0.0,0.0,3.0030416666666664,0.0,24.02857142857143,0.8585714285714285,1.0,100.8,120.0,1,motorway,3,2,40.501572,-3.372328,0.879,100.7,D2,Drowsy,motor
87,101.4,40.501293,-3.372869,606.9,3,5,236.2,0.0,0,2,0,1.0,-0.016800000000000002,0.0064,0.0026,-0.014000000000000002,0.0063,0.004999999999999999,-1.5951,0.0188,-1.2172,0.035333333333333335,0.008458333333333333,2.9951666666666665,0.4166666666666667,24.411666666666665,0.8649999999999999,1.0,101.40000000000002,120.0,1,motorway,3,2,40.501427,-3.372598,0.916,101.4,D2,Drowsy,motor
88,102.9,40.501152,-3.373152,606.7,3,5,236.2,0.0,0,2,0,1.0,-0.0068000000000000005,0.022600000000000002,0.0034000000000000002,-0.0101,0.0211,0.0013999999999999998,-1.5949,0.008,-1.2222,0.11142307692307692,-0.009807692307692307,2.9863076923076926,1.8076923076923077,24.406666666666666,0.8516666666666666,1.0,102.90000000000002,120.0,1,motorway,3,2,40.501293,-3.37287,0.85,102.9,D2,Drowsy,motor
89,104.8,40.500862,-3.373724,606.3,3,5,237.3,0.352,0,2,0,1.0,-0.014300000000000002,0.0166,-0.0214,-0.0131,0.0183,-0.017599999999999998,-1.5936,-0.0129,-1.2374,-0.10422727272727274,-0.026,2.9724999999999997,1.8181818181818181,24.301666666666666,0.84,1.0,104.3,120.0,1,motorway,3,2,40.501152,-3.373152,0.866,104.3,D2,Drowsy,motor
91,104.7,40.500717,-3.374007,606.3,3,5,237.3,0.703,0,2,0,1.0,-0.0155,-0.0112,0.0022000000000000006,-0.0154,-0.0158,-0.0006000000000000004,-1.5732000000000002,0.0153,-1.2364000000000002,-0.10583333333333333,0.013416666666666667,2.96625,1.75,25.245714285714286,0.8657142857142857,1.0,104.78571428571429,120.0,1,motorway,3,2,40.501003,-3.373435,1.529,104.7,D2,Drowsy,motor
92,105.3,40.500576,-3.374297,606.3,3,5,236.6,0.703,0,2,0,1.0,-0.0081,0.0007000000000000003,0.0021999999999999997,-0.0059,0.0034999999999999996,0.0034000000000000002,-1.5775000000000001,0.0189,-1.235,-0.21854545454545454,0.0039545454545454545,2.9079545454545457,1.9090909090909092,24.796666666666667,0.8466666666666667,1.0,105.3,120.0,1,motorway,3,2,40.500717,-3.374007,1.022,105.3,D2,Drowsy,motor
96,108.0,40.499989,-3.37547,606.3,3,5,237.0,0.352,0,3,0,1.0,-0.0038000000000000004,-0.008400000000000001,-0.023,-0.0043,-0.0092,-0.0193,-1.5674,-0.0023,-1.245,-0.2801111111111111,0.06922222222222223,2.9807407407407407,1.7777777777777777,23.521666666666665,0.7816666666666667,1.0,108.08333333333333,120.0,1,motorway,3,2,40.500435,-3.374583,2.372,108.0,D2,Drowsy,motor
98,107.0,40.499699,-3.376065,605.4,3,5,237.0,0.352,0,3,0,1.0,-0.008,-0.009,-0.0112,-0.011300000000000001,-0.014599999999999998,-0.013300000000000001,-1.5283,0.0059,-1.2419,0.28511111111111115,0.05314814814814815,3.002888888888889,1.8888888888888888,22.895,0.77,1.0,107.0,120.0,1,motorway,3,2,40.499989,-3.37547,2.171,107.0,D2,Drowsy,motor
101,102.7,40.499275,-3.376936,604.1,3,5,236.6,0.352,2,3,0,1.0,-0.011800000000000001,0.0009000000000000001,0.0346,-0.0125,-0.0012999999999999997,0.0328,-1.5345,0.0059,-1.2372,0.82296,0.00444,2.98072,1.88,22.595714285714287,0.79,1.0,102.7,120.0,1,motorway,3,2,40.499554,-3.376358,2.019,102.7,D2,Drowsy,motor
104,105.2,40.498699,-3.378071,602.8,3,5,234.5,0.703,2,3,0,1.0,-0.0091,-0.0094,0.015099999999999999,-0.0076,-0.013000000000000001,0.0134,-1.5785,0.0186,-1.2323,0.93404,-0.01004,2.9977199999999997,1.84,22.876666666666665,0.79,1.0,104.45,120.0,1,motorway,3,2,40.499134,-3.377216,2.274,105.2,D2,Drowsy,motor
106,105.9,40.49855,-3.378358,602.5,3,5,236.2,1.758,2,4,0,1.0,-0.0129,0.0091,-0.0064,-0.0115,0.0117,-0.0046,-1.5953,-0.0049,-1.2428000000000001,0.8720833333333333,-0.0057083333333333335,2.974375,1.7916666666666667,22.393333333333334,0.7600000000000001,1.0,105.90000000000002,120.0,1,motorway,3,2,40.498699,-3.378072,0.949,105.9,D2,Drowsy,motor
108,108.4,40.498257,-3.378941,602.9,3,5,236.2,0.352,2,4,0,1.0,-0.0147,-0.0251,-0.0157,-0.014599999999999998,-0.027800000000000002,-0.013300000000000001,-1.5798,0.0288,-1.2272,0.7757692307692307,-0.034192307692307695,2.958653846153846,1.8846153846153846,22.38,0.7433333333333333,1.0,108.5,120.0,1,motorway,3,2,40.49855,-3.378358,1.417,108.4,D2,Drowsy,motor
109,109.0,40.498112,-3.379243,603.1,3,5,235.2,1.406,0,4,0,1.0,-0.006500000000000001,0.0177,-0.0251,-0.0075,0.0159,-0.0274,-1.5596,0.020499999999999997,-1.2232,0.41604545454545455,-0.06877272727272726,2.9787272727272724,1.7272727272727273,22.183333333333334,0.7316666666666666,1.0,109.0,120.0,1,motorway,3,2,40.498257,-3.378941,0.829,109.0,D2,Drowsy,motor
110,108.0,40.497959,-3.379532,602.7,3,5,235.2,1.055,0,4,0,1.0,-0.0106,0.0212,-0.01,-0.0095,0.0211,-0.0108,-1.5414999999999999,0.0006999999999999999,-1.2301,-0.06914814814814815,-0.07514814814814814,2.9745185185185186,1.8518518518518519,22.05333333333333,0.735,1.0,108.0,120.0,1,motorway,3,2,40.498112,-3.379243,1.265,107.1,D2,Drowsy,motor
112,105.5,40.497517,-3.380405,601.8,3,5,235.5,1.055,1,4,0,1.0,-0.0064,-0.023200000000000002,0.014400000000000001,-0.0070999999999999995,-0.0269,0.013500000000000002,-1.5375999999999999,0.0073999999999999995,-1.2352,-0.5116428571428572,0.01032142857142857,2.9866428571428574,1.8571428571428572,22.205714285714286,0.7528571428571428,1.0,106.0142857142857,120.0,1,motorway,3,2,40.497814,-3.379822,0.785,106.1,D2,Drowsy,motor
113,105.5,40.497517,-3.380405,601.8,3,5,235.5,0.703,2,4,0,1.0,-0.0060999999999999995,0.0055000000000000005,0.0144,-0.0066,0.0028,0.014100000000000001,-1.5462,0.0106,-1.2348000000000001,-0.7937272727272727,0.020272727272727272,3.0089545454545457,1.9090909090909092,21.828,0.744,1.0,105.5,120.0,1,motorway,3,2,40.497662,-3.380116,1.012,105.5,D2,Drowsy,motor
115,104.7,40.497219,-3.380976,601.5,3,5,236.2,0.703,2,4,0,1.0,-0.0128,-0.0014999999999999998,0.0012000000000000001,-0.0112,-0.00029999999999999976,0.0026000000000000003,-1.559,-0.0149,-1.2543,-0.7523333333333333,0.06980952380952381,2.990428571428571,1.8095238095238095,22.47714285714286,0.7728571428571429,1.0,104.7,120.0,1,motorway,3,2,40.497372,-3.380693,0.972,104.7,D2,Drowsy,motor
117,105.6,40.496922,-3.38155,601.4,3,5,237.0,0.703,0,4,0,1.0,-0.0122,-0.024399999999999998,-0.0097,-0.0081,-0.0216,-0.011,-1.5463,0.0125,-1.2528,-0.2891153846153846,0.06653846153846153,2.9936538461538467,1.7692307692307692,23.930000000000003,0.815,1.0,105.59999999999998,120.0,1,motorway,3,2,40.497219,-3.380976,2.002,105.6,D2,Drowsy,motor
119,103.4,40.496632,-3.382119,601.1,3,5,236.2,0.703,0,4,0,1.0,-0.017400000000000002,-0.0125,-0.0011,-0.0176,-0.0127,-0.0024000000000000002,-1.5332000000000001,0.0259,-1.238,-0.15788888888888888,0.03137037037037037,3.0120370370370373,1.8888888888888888,24.228333333333335,0.8433333333333333,1.0,103.40000000000002,120.0,1,motorway,3,2,40.49678,-3.381835,0.969,103.4,D2,Drowsy,motor
121,100.8,40.496342,-3.382668,601.1,3,5,235.2,1.055,1,5,1,1.0,-0.014199999999999999,-0.0049,0.027599999999999996,-0.0137,-0.007300000000000001,0.028200000000000003,-1.5439,0.028499999999999998,-1.2213,-0.5347999999999999,0.00215,2.9424,1.7,26.262857142857143,0.937142857142857,1.0,100.8,120.0,1,motorway,3,2,40.496632,-3.382119,1.386,100.8,D2,Drowsy,motor
122,100.3,40.496201,-3.382937,601.2,3,5,234.5,1.055,2,5,1,1.0,-0.017900000000000003,0.0109,0.023299999999999998,-0.0177,0.011,0.0235,-1.5756999999999999,0.020700000000000003,-1.2181,-0.70088,-0.00528,2.99464,1.96,27.156666666666666,0.975,1.5,100.3,120.0,1,motorway,3,2,40.496342,-3.382669,0.925,100.3,D2,Drowsy,motor
123,101.4,40.496052,-3.383209,600.3,3,5,234.5,0.703,2,5,1,1.0,-0.0099,-0.0077,0.0332,-0.0111,-0.0067,0.0315,-1.6016000000000001,0.0035000000000000005,-1.2172,-0.8783636363636365,0.021045454545454548,2.9605,1.8636363636363635,27.150000000000002,0.9616666666666666,2.0,101.68333333333334,120.0,1,motorway,3,2,40.496201,-3.382938,0.749,101.4,D2,Drowsy,motor
124,103.1,40.495903,-3.383482,600.7,3,5,234.1,0.352,2,5,1,1.0,-0.011600000000000001,0.0013999999999999998,0.0051,-0.0104,-0.0015,0.0081,-1.6157,0.0091,-1.2146000000000001,-0.9642916666666667,0.048749999999999995,2.8965833333333335,1.8333333333333333,27.241666666666664,0.9516666666666667,2.0,103.09999999999998,120.0,1,motorway,3,2,40.496052,-3.383209,0.766,103.1,D2,Drowsy,motor
125,104.9,40.49575,-3.383763,600.7,3,5,234.1,0.352,2,5,1,1.0,-0.005599999999999999,0.0208,0.0043,-0.0049,0.022,0.0039,-1.6178000000000001,0.009600000000000001,-1.2205,-1.0331153846153847,0.07057692307692308,2.942576923076923,1.8846153846153846,27.107142857142858,0.9285714285714286,2.0,104.9,120.0,1,motorway,3,2,40.495903,-3.383482,1.206,106.8,D2,Drowsy,motor
130,110.2,40.494938,-3.385202,601.6,3,5,232.7,1.758,2,5,1,1.0,-0.017499999999999998,0.041499999999999995,0.0043,-0.0245,0.047299999999999995,0.0023,-1.5717,0.0144,-1.2025000000000001,-0.518,0.06628,2.90856,1.92,31.036666666666665,1.0133333333333334,2.0,110.2,120.0,1,motorway,3,2,40.495594,-3.384051,3.392,110.2,D2,Drowsy,motor
131,110.2,40.494762,-3.385481,601.2,3,5,232.4,0.352,1,5,1,1.0,-0.005200000000000001,-0.0325,-0.029599999999999998,-0.0018999999999999996,-0.028599999999999997,-0.027600000000000003,-1.5539999999999998,0.0248,-1.2023,-0.4773478260869565,0.05413043478260869,2.943260869565217,1.826086956521739,30.50857142857143,0.9957142857142857,2.0,110.11428571428571,120.0,1,motorway,3,2,40.494938,-3.385202,1.142,109.6,D2,Drowsy,motor
